longditude;laditude;correlation
1.25;-88.75;-0.0817009351783212
3.75;-88.75;-0.10512942271454917
6.25;-88.75;-0.039228159578374534
8.75;-88.75;-0.02911794314927679
11.25;-88.75;-0.04491110299365888
13.75;-88.75;-0.07149649919389751
16.25;-88.75;-0.12434463848766589
18.75;-88.75;-0.06578912975769312
21.25;-88.75;-0.11692070484064673
23.75;-88.75;-0.12550984120703504
26.25;-88.75;-0.16247408796282
28.75;-88.75;-0.1313507387950621
31.25;-88.75;-0.12085269537384252
33.75;-88.75;-0.15269242204579642
36.25;-88.75;-0.1304198392172176
38.75;-88.75;-0.10294695388677252
41.25;-88.75;-0.11803211612480566
43.75;-88.75;-0.09745171819581312
46.25;-88.75;-0.14549118887265627
48.75;-88.75;-0.08627081117368583
51.25;-88.75;-0.13298357182022416
53.75;-88.75;-0.11970193992212481
56.25;-88.75;-0.06353788569619531
58.75;-88.75;-0.14276575436589675
61.25;-88.75;-0.0919992087337754
63.75;-88.75;-0.11028981338197692
66.25;-88.75;-0.08869145136337986
68.75;-88.75;-0.09710041935545659
71.25;-88.75;-0.11032061828267357
73.75;-88.75;-0.019874845749107417
76.25;-88.75;-0.10746611049335728
78.75;-88.75;-0.07542541417967487
81.25;-88.75;-0.07692555127756492
83.75;-88.75;-0.06828675106395257
86.25;-88.75;-0.044893338163418034
88.75;-88.75;-0.06395258934694603
91.25;-88.75;-0.07308403946998523
93.75;-88.75;-0.03831088085425423
96.25;-88.75;-0.011834265904514911
98.75;-88.75;-0.03486728422475239
101.25;-88.75;-0.11418045744434738
103.75;-88.75;-0.10416754473668967
106.25;-88.75;-0.08879472138933857
108.75;-88.75;-0.05690393651551092
111.25;-88.75;-0.07905278336585692
113.75;-88.75;-0.09282973419971624
116.25;-88.75;-0.03181950192468155
118.75;-88.75;-0.05062438659691311
121.25;-88.75;-0.0720226963769099
123.75;-88.75;-0.03750606459659318
126.25;-88.75;-0.04260701220893182
128.75;-88.75;-0.06278134227422152
131.25;-88.75;-0.07830165197163799
133.75;-88.75;-0.05136532373598287
136.25;-88.75;-0.01427518473071976
138.75;-88.75;-0.05384664696124952
141.25;-88.75;-0.06193161153660536
143.75;-88.75;-0.08745608461866407
146.25;-88.75;-0.15957648146586526
148.75;-88.75;-0.06808707255700398
151.25;-88.75;-0.09136412590448735
153.75;-88.75;-0.036443480473221074
156.25;-88.75;-0.09995242398200137
158.75;-88.75;-0.12205276297610175
161.25;-88.75;-0.06673291439116111
163.75;-88.75;-0.09963888156001548
166.25;-88.75;-0.08276370798446586
168.75;-88.75;-0.0889429821855084
171.25;-88.75;-0.06525167130765915
173.75;-88.75;-0.05744313551502704
176.25;-88.75;-0.06519309900416201
178.75;-88.75;-0.18505131889505408
181.25;-88.75;-0.16033916086806865
183.75;-88.75;-0.11675555249533273
186.25;-88.75;-0.06201419957002214
188.75;-88.75;-0.05686011465392751
191.25;-88.75;0.023480206212716903
193.75;-88.75;-0.07957049737930978
196.25;-88.75;-0.08229262261366437
198.75;-88.75;-0.044928271263111434
201.25;-88.75;-0.06562177087699932
203.75;-88.75;-0.01907888874653571
206.25;-88.75;-0.059790084254527386
208.75;-88.75;-0.07038540721365001
211.25;-88.75;-0.06858209071411604
213.75;-88.75;-0.09614752006864744
216.25;-88.75;-0.06883992873902987
218.75;-88.75;-0.04314049281322976
221.25;-88.75;-0.08664003104360082
223.75;-88.75;-0.06484517995319022
226.25;-88.75;-0.031207288268483763
228.75;-88.75;0.007091877267903017
231.25;-88.75;-0.09829496158333416
233.75;-88.75;-0.0847079143916772
236.25;-88.75;-0.06330017654257063
238.75;-88.75;-0.017707383084967946
241.25;-88.75;0.011998798892077014
243.75;-88.75;0.025525519222502395
246.25;-88.75;-0.024659255260366875
248.75;-88.75;-0.03693080563683847
251.25;-88.75;-0.04631026905225654
253.75;-88.75;-0.03579506215708365
256.25;-88.75;-0.02411512332296242
258.75;-88.75;-0.004308068229577802
261.25;-88.75;0.030831653394035305
263.75;-88.75;-0.04947909539532086
266.25;-88.75;0.019325172949285728
268.75;-88.75;-0.053391290499278404
271.25;-88.75;-0.08443718575192889
273.75;-88.75;-0.013664223380933878
276.25;-88.75;-0.013847862051169835
278.75;-88.75;-0.05738395895501626
281.25;-88.75;0.022773517686187537
283.75;-88.75;-0.034501075927422326
286.25;-88.75;-0.02530116603255561
288.75;-88.75;-0.06094104527800901
291.25;-88.75;-0.09653079221498062
293.75;-88.75;-0.06237843188289819
296.25;-88.75;-0.0719560142362864
298.75;-88.75;-0.06656290154388356
301.25;-88.75;-0.06450670647348286
303.75;-88.75;-0.08019870996369209
306.25;-88.75;-0.017491534064075356
308.75;-88.75;-0.12171334811717589
311.25;-88.75;0.006719855953536533
313.75;-88.75;0.016946646879387624
316.25;-88.75;-0.06924302620431226
318.75;-88.75;-0.0713800541972173
321.25;-88.75;-0.022154381195032713
323.75;-88.75;-0.0758764485954084
326.25;-88.75;-0.059691995097055306
328.75;-88.75;-0.017780030072334942
331.25;-88.75;0.012810650847900845
333.75;-88.75;-0.05433809471763246
336.25;-88.75;-0.11224088041021073
338.75;-88.75;-0.09315228415451392
341.25;-88.75;-0.119008487453789
343.75;-88.75;-0.07769431508181646
346.25;-88.75;-0.12529775168504695
348.75;-88.75;-0.09651167876245736
351.25;-88.75;-0.10749336308817813
353.75;-88.75;-0.048028565935782516
356.25;-88.75;-0.07819389938332032
358.75;-88.75;-0.08971066144872564
1.25;-86.25;-0.04647853796870269
3.75;-86.25;-0.013917612618117938
6.25;-86.25;-0.011040028342157436
8.75;-86.25;-0.0637401936368853
11.25;-86.25;-0.04485568214182571
13.75;-86.25;-0.06701275453034991
16.25;-86.25;-0.07304056883362949
18.75;-86.25;-0.044205275695750536
21.25;-86.25;-0.05442139211139512
23.75;-86.25;-0.08890191821427267
26.25;-86.25;-0.10370142751475417
28.75;-86.25;-0.08634689417210253
31.25;-86.25;-0.07606487277831456
33.75;-86.25;-0.06381411151042854
36.25;-86.25;-0.11394835747712599
38.75;-86.25;-0.09583155886849155
41.25;-86.25;-0.07454020375090169
43.75;-86.25;-0.0827602120817104
46.25;-86.25;-0.13744672574822994
48.75;-86.25;-0.10951064085763965
51.25;-86.25;-0.08291068919026166
53.75;-86.25;-0.08013725599418065
56.25;-86.25;-0.061510111553307385
58.75;-86.25;-0.09368629704622831
61.25;-86.25;-0.12926382671003867
63.75;-86.25;-0.07943122097411803
66.25;-86.25;-0.049171621656521045
68.75;-86.25;-0.08489029001072822
71.25;-86.25;-0.0479806342784862
73.75;-86.25;-0.07886490310085642
76.25;-86.25;-0.03786338193437046
78.75;-86.25;-0.04735853778964226
81.25;-86.25;-0.01679097899987662
83.75;-86.25;-0.037157949967945116
86.25;-86.25;-0.058023609226790104
88.75;-86.25;-0.046955014721527875
91.25;-86.25;-0.021824832386343224
93.75;-86.25;-0.03970128767632341
96.25;-86.25;-0.03806110501053117
98.75;-86.25;-0.0402325375765203
101.25;-86.25;-0.05558097232580868
103.75;-86.25;-0.06697899348476374
106.25;-86.25;-0.050029845411770364
108.75;-86.25;-0.03161407834797065
111.25;-86.25;-0.03978789731329108
113.75;-86.25;-0.057198457910656336
116.25;-86.25;-0.020591644367581062
118.75;-86.25;-0.06441303616197648
121.25;-86.25;-0.06273078030859054
123.75;-86.25;-0.039009486331897616
126.25;-86.25;-0.05539793729547858
128.75;-86.25;-0.07585079766801725
131.25;-86.25;-0.02590171054483529
133.75;-86.25;-0.07188863404891158
136.25;-86.25;-0.06103347036964575
138.75;-86.25;-0.07161801246342506
141.25;-86.25;-0.0535809923514932
143.75;-86.25;-0.04070232955891256
146.25;-86.25;-0.08659581416972956
148.75;-86.25;-0.0749495513149439
151.25;-86.25;-0.10200787015200448
153.75;-86.25;-0.09571695098878374
156.25;-86.25;-0.10353414271792222
158.75;-86.25;-0.10815655544749085
161.25;-86.25;-0.10776481819790404
163.75;-86.25;-0.09046222122802915
166.25;-86.25;-0.04374132206656716
168.75;-86.25;-0.05704724871549795
171.25;-86.25;-0.0690617883994424
173.75;-86.25;-0.07636011142834047
176.25;-86.25;-0.0952341580118014
178.75;-86.25;-0.1036980729413954
181.25;-86.25;-0.051651265148095815
183.75;-86.25;-0.0721090757959191
186.25;-86.25;-0.07550502087084834
188.75;-86.25;-0.06627957090362183
191.25;-86.25;-0.08930474274375598
193.75;-86.25;-0.09186448359817463
196.25;-86.25;-0.0593923080611995
198.75;-86.25;-0.08581746963319317
201.25;-86.25;-0.06642017309664407
203.75;-86.25;-0.09024124889884585
206.25;-86.25;-0.08762483760886032
208.75;-86.25;-0.07185532228620661
211.25;-86.25;-0.05771873923179386
213.75;-86.25;-0.08974641768366964
216.25;-86.25;-0.06369187305990633
218.75;-86.25;-0.057110623635070946
221.25;-86.25;-0.07479008018877661
223.75;-86.25;-0.05747880198019336
226.25;-86.25;-0.0847080445915422
228.75;-86.25;-0.05014721270239164
231.25;-86.25;-0.014010641993873535
233.75;-86.25;-0.05071915019910543
236.25;-86.25;-0.052710163717385704
238.75;-86.25;-0.03517297105126936
241.25;-86.25;-0.02989767054055248
243.75;-86.25;-0.012920715243568507
246.25;-86.25;-0.0063114149939982
248.75;-86.25;-0.03269674657551993
251.25;-86.25;-0.023700577355043568
253.75;-86.25;-0.03539299203115402
256.25;-86.25;-0.03583739993816923
258.75;-86.25;-0.06323701369473811
261.25;-86.25;-0.09488427203396867
263.75;-86.25;-0.08740720343710097
266.25;-86.25;-0.0688374798693025
268.75;-86.25;-0.03331592210618719
271.25;-86.25;-0.043278260946749914
273.75;-86.25;-0.09266549424526312
276.25;-86.25;-0.07104839529288748
278.75;-86.25;-0.06319400240554492
281.25;-86.25;-0.02655663171902535
283.75;-86.25;-0.015951758317057484
286.25;-86.25;-0.029417213710541526
288.75;-86.25;-0.05802881314627164
291.25;-86.25;-0.07538356082382087
293.75;-86.25;-0.03866372598851651
296.25;-86.25;-0.029387165593676087
298.75;-86.25;-0.045928693830544993
301.25;-86.25;-0.10606144163601083
303.75;-86.25;-0.05652786607778476
306.25;-86.25;-0.03486744305266626
308.75;-86.25;-0.06621626109780222
311.25;-86.25;-0.06823681691802858
313.75;-86.25;-0.006559765616006061
316.25;-86.25;-0.06694341141318895
318.75;-86.25;-0.0951403273423723
321.25;-86.25;-0.05725939156052142
323.75;-86.25;-0.09620981785239882
326.25;-86.25;-0.048098250624803295
328.75;-86.25;-0.10310232211675605
331.25;-86.25;-0.05846582956943144
333.75;-86.25;-0.031038948420112577
336.25;-86.25;-0.04265580490950641
338.75;-86.25;-0.051239262738041844
341.25;-86.25;-0.04185767635070451
343.75;-86.25;-0.06195355002253995
346.25;-86.25;-0.07483138707743256
348.75;-86.25;-0.09570431487958111
351.25;-86.25;-0.0616296523351544
353.75;-86.25;-0.055880534622837624
356.25;-86.25;-0.06691355175089808
358.75;-86.25;-0.06919553210652489
1.25;-83.75;-0.004550685164496472
3.75;-83.75;-0.02437936700597902
6.25;-83.75;-0.039570301540507245
8.75;-83.75;-0.03273653340738678
11.25;-83.75;-0.023870100462952324
13.75;-83.75;-0.044663426007667775
16.25;-83.75;-0.03425175545748079
18.75;-83.75;-0.039448641653852784
21.25;-83.75;-0.06079173287700644
23.75;-83.75;-0.05367659083711096
26.25;-83.75;-0.04712672764568702
28.75;-83.75;-0.05635997599888038
31.25;-83.75;-0.06005212378738784
33.75;-83.75;-0.04727740075624483
36.25;-83.75;-0.022911014927160526
38.75;-83.75;-0.05556561429410124
41.25;-83.75;-0.06912900336493227
43.75;-83.75;-0.054502660522514505
46.25;-83.75;-0.016658267120068494
48.75;-83.75;-0.019955706860746193
51.25;-83.75;0.003386891380339194
53.75;-83.75;0.004231629284381723
56.25;-83.75;0.0022534591722614137
58.75;-83.75;0.019855983438709247
61.25;-83.75;-0.023375323523302603
63.75;-83.75;-0.05182001144000568
66.25;-83.75;-0.07899609562118477
68.75;-83.75;-0.026494776908273295
71.25;-83.75;0.025109735773019184
73.75;-83.75;0.045724331027639085
76.25;-83.75;0.05607179235325949
78.75;-83.75;0.035551254294265
81.25;-83.75;-0.00043839203202805145
83.75;-83.75;-0.01555752433389559
86.25;-83.75;-0.03275477246356276
88.75;-83.75;-0.0218614483544726
91.25;-83.75;-0.03340066687948748
93.75;-83.75;-0.029926004603268785
96.25;-83.75;-0.03140364457236989
98.75;-83.75;-0.0397049891217159
101.25;-83.75;-0.029316532556254462
103.75;-83.75;-0.04072288877350692
106.25;-83.75;-0.044603722805455104
108.75;-83.75;-0.042942936268575954
111.25;-83.75;-0.05219370776841319
113.75;-83.75;-0.04153306984631208
116.25;-83.75;-0.0726251551052895
118.75;-83.75;-0.07594566242086069
121.25;-83.75;-0.11477686239983145
123.75;-83.75;-0.11094399689128345
126.25;-83.75;-0.1252577245388562
128.75;-83.75;-0.11921582661637332
131.25;-83.75;-0.08377227925815092
133.75;-83.75;-0.10262973231796033
136.25;-83.75;-0.09302982948405492
138.75;-83.75;-0.07296549827359132
141.25;-83.75;-0.0846458175726657
143.75;-83.75;-0.11949935565369457
146.25;-83.75;-0.10130983876264914
148.75;-83.75;-0.10398397308045415
151.25;-83.75;-0.13946403576800662
153.75;-83.75;-0.17763625557238902
156.25;-83.75;-0.14613401302251133
158.75;-83.75;-0.20971617787301722
161.25;-83.75;-0.16538710767637047
163.75;-83.75;-0.14408297636331716
166.25;-83.75;-0.12765199036562186
168.75;-83.75;-0.07504561817201881
171.25;-83.75;-0.08766538533699192
173.75;-83.75;-0.07045647319141563
176.25;-83.75;-0.06978155409064421
178.75;-83.75;-0.04065149959180967
181.25;-83.75;-0.010572423940339106
183.75;-83.75;0.0005940278452674865
186.25;-83.75;0.01803802769308262
188.75;-83.75;0.017976015423460893
191.25;-83.75;0.07658222332605993
193.75;-83.75;0.027406605961086104
196.25;-83.75;0.07670863074558422
198.75;-83.75;0.05328235054806799
201.25;-83.75;0.050422309763518185
203.75;-83.75;0.037724753605989265
206.25;-83.75;0.037956800867436455
208.75;-83.75;0.04246306925655557
211.25;-83.75;0.02392778258718994
213.75;-83.75;0.02818651453235068
216.25;-83.75;0.017257631235052612
218.75;-83.75;-0.017524037550995124
221.25;-83.75;0.03218320399002567
223.75;-83.75;0.046079764588371125
226.25;-83.75;0.033545178027288285
228.75;-83.75;0.011760378026499868
231.25;-83.75;0.03632664174843506
233.75;-83.75;0.04444702378331998
236.25;-83.75;0.0599206222890375
238.75;-83.75;0.05357976243267795
241.25;-83.75;0.049790784676118464
243.75;-83.75;-0.028737884839417624
246.25;-83.75;0.033450333736057616
248.75;-83.75;0.03588901938266329
251.25;-83.75;0.0239929168248901
253.75;-83.75;0.017486134687653785
256.25;-83.75;-0.06233346679399658
258.75;-83.75;-0.08309778012664314
261.25;-83.75;-0.04400682071428958
263.75;-83.75;-0.03864805395379501
266.25;-83.75;-0.06177040113516195
268.75;-83.75;-0.0934964386143205
271.25;-83.75;-0.14263338020830968
273.75;-83.75;-0.10158176991003812
276.25;-83.75;-0.10247954281685781
278.75;-83.75;-0.08754440589086313
281.25;-83.75;-0.08098343740127417
283.75;-83.75;-0.10386703810423087
286.25;-83.75;-0.07222058282419068
288.75;-83.75;-0.03139321444874574
291.25;-83.75;-0.07431818511542108
293.75;-83.75;-0.08404782457764148
296.25;-83.75;-0.08635251507323789
298.75;-83.75;-0.09952428239240727
301.25;-83.75;-0.057297395699384794
303.75;-83.75;-0.06208900323681485
306.25;-83.75;-0.05542272883673838
308.75;-83.75;-0.0655830227698562
311.25;-83.75;-0.08786004593059743
313.75;-83.75;-0.0730235061677839
316.25;-83.75;-0.05684385745065347
318.75;-83.75;-0.09598672112520625
321.25;-83.75;-0.0712813474317987
323.75;-83.75;-0.07580994782627176
326.25;-83.75;-0.12386662807314996
328.75;-83.75;-0.042477938333958236
331.25;-83.75;-0.07021587369096874
333.75;-83.75;-0.06913789687979119
336.25;-83.75;-0.046993712148537016
338.75;-83.75;-0.06627870572884642
341.25;-83.75;-0.05985277745786475
343.75;-83.75;-0.06343735234605646
346.25;-83.75;-0.047226015392731274
348.75;-83.75;-0.04277572257653296
351.25;-83.75;-0.07807041070477723
353.75;-83.75;-0.08796343569198939
356.25;-83.75;-0.057755550607902224
358.75;-83.75;-0.052109525568128465
1.25;-81.25;0.0023491395439981955
3.75;-81.25;-0.012487135925637258
6.25;-81.25;-0.016753378117574224
8.75;-81.25;-0.02741109684772108
11.25;-81.25;-0.047751568965198055
13.75;-81.25;-0.07942714353130263
16.25;-81.25;-0.0922677495609769
18.75;-81.25;-0.1136092899312574
21.25;-81.25;-0.1238398680082769
23.75;-81.25;-0.1265137104269785
26.25;-81.25;-0.10219735408244207
28.75;-81.25;-0.12541333479779657
31.25;-81.25;-0.0696703976725015
33.75;-81.25;-0.0637084770719475
36.25;-81.25;-0.029056585271348967
38.75;-81.25;-0.006323622356105042
41.25;-81.25;0.03236493135405335
43.75;-81.25;0.01197724302588253
46.25;-81.25;0.004900127725259127
48.75;-81.25;0.024603523772668313
51.25;-81.25;0.012601589342026789
53.75;-81.25;-0.010564094673691357
56.25;-81.25;-0.033910691638052735
58.75;-81.25;-0.025260043281388877
61.25;-81.25;-0.031013497340923825
63.75;-81.25;-0.018802589132512215
66.25;-81.25;-0.022652916240018275
68.75;-81.25;-0.03177099774995974
71.25;-81.25;-0.03783752077551084
73.75;-81.25;-0.041269025740504194
76.25;-81.25;0.022566439293206245
78.75;-81.25;0.022206381303452347
81.25;-81.25;0.0008049345752141873
83.75;-81.25;-0.027703659889922006
86.25;-81.25;-0.015376930521251794
88.75;-81.25;-0.02778562180992435
91.25;-81.25;-0.053125340653749506
93.75;-81.25;0.006541382614596899
96.25;-81.25;-0.04234934336970643
98.75;-81.25;-0.05114915008557784
101.25;-81.25;-0.07515917417927052
103.75;-81.25;-0.08302251726066391
106.25;-81.25;-0.09225143270841199
108.75;-81.25;-0.05878154732390622
111.25;-81.25;-0.0695370311925253
113.75;-81.25;-0.07026228137059042
116.25;-81.25;-0.10316895737300599
118.75;-81.25;-0.11794837579176252
121.25;-81.25;-0.15843540462191766
123.75;-81.25;-0.12819920519343328
126.25;-81.25;-0.18220037188051616
128.75;-81.25;-0.16477694279727167
131.25;-81.25;-0.14401139043353134
133.75;-81.25;-0.145383396645243
136.25;-81.25;-0.13544577929269658
138.75;-81.25;-0.11207264092994393
141.25;-81.25;-0.07843407789116898
143.75;-81.25;-0.0973231348828996
146.25;-81.25;-0.08059515653558312
148.75;-81.25;-0.10029363118605192
151.25;-81.25;-0.11772074860373792
153.75;-81.25;-0.15269486443235047
156.25;-81.25;-0.12008901392208268
158.75;-81.25;-0.0934922500570765
161.25;-81.25;-0.07042657890164185
163.75;-81.25;-0.05726837854494505
166.25;-81.25;-0.02651923298338755
168.75;-81.25;0.025988554359687072
171.25;-81.25;0.02662282781022382
173.75;-81.25;0.05091102713972815
176.25;-81.25;0.06763906764009897
178.75;-81.25;0.08291409022483733
181.25;-81.25;0.07932570210546068
183.75;-81.25;0.1215818621525836
186.25;-81.25;0.11354182048948919
188.75;-81.25;0.07130200704377261
191.25;-81.25;0.1094438562540772
193.75;-81.25;0.10133869693240598
196.25;-81.25;0.10966308540358813
198.75;-81.25;0.10895509227362679
201.25;-81.25;0.10957382056153504
203.75;-81.25;0.12606131311829366
206.25;-81.25;0.15637622332049386
208.75;-81.25;0.16155700229366204
211.25;-81.25;0.126684686640127
213.75;-81.25;0.10658431567122503
216.25;-81.25;0.09375468361168006
218.75;-81.25;0.10602512957402327
221.25;-81.25;0.08393790467300523
223.75;-81.25;0.04545611627915632
226.25;-81.25;0.020914798711948835
228.75;-81.25;-0.02023724246327246
231.25;-81.25;-0.00902498553871625
233.75;-81.25;-0.014583433169562418
236.25;-81.25;-0.00022933415002598503
238.75;-81.25;-0.0282480603518627
241.25;-81.25;0.00713528258762287
243.75;-81.25;0.01593449170591094
246.25;-81.25;0.022351927868149903
248.75;-81.25;0.06502437594278929
251.25;-81.25;0.007143702812900813
253.75;-81.25;-0.01766338346077521
256.25;-81.25;-0.0032420885353885215
258.75;-81.25;-0.05812066264452439
261.25;-81.25;-0.09813562211083089
263.75;-81.25;-0.08964946191512514
266.25;-81.25;-0.08080751464325246
268.75;-81.25;-0.09307179090680831
271.25;-81.25;-0.11221710333702112
273.75;-81.25;-0.1163998073818174
276.25;-81.25;-0.08426226589170148
278.75;-81.25;-0.1227142314958357
281.25;-81.25;-0.0986177329920313
283.75;-81.25;-0.1169420348335041
286.25;-81.25;-0.1347706921143472
288.75;-81.25;-0.11099709296015313
291.25;-81.25;-0.13464299562600557
293.75;-81.25;-0.09406026048376648
296.25;-81.25;-0.0894611279724285
298.75;-81.25;-0.07436744544937798
301.25;-81.25;-0.10545981995188133
303.75;-81.25;-0.09172809674599608
306.25;-81.25;-0.07858435073196615
308.75;-81.25;-0.10142931236055902
311.25;-81.25;-0.08106226158676084
313.75;-81.25;-0.09845635337285018
316.25;-81.25;-0.06983254946880832
318.75;-81.25;-0.07805466760855213
321.25;-81.25;-0.06042221150462975
323.75;-81.25;-0.03680137614508945
326.25;-81.25;-0.027878043905576272
328.75;-81.25;-0.033465051064492414
331.25;-81.25;-0.021718354785049833
333.75;-81.25;-0.029113143519000243
336.25;-81.25;-0.012460884674610708
338.75;-81.25;-0.03335223411329339
341.25;-81.25;-0.03784603141926161
343.75;-81.25;-0.029418605502458346
346.25;-81.25;-0.011152867388776584
348.75;-81.25;-0.0038793492981287086
351.25;-81.25;-0.03488461012850179
353.75;-81.25;-0.011020207467786992
356.25;-81.25;-0.021237538827703076
358.75;-81.25;-0.005581375102358938
1.25;-78.75;-0.009886630455084651
3.75;-78.75;-0.0027734492536082185
6.25;-78.75;-0.020877585882022636
8.75;-78.75;-0.019194596657608382
11.25;-78.75;-0.07750332388385117
13.75;-78.75;-0.06257819434811653
16.25;-78.75;-0.039544777760364566
18.75;-78.75;-0.03562831360093384
21.25;-78.75;-0.07892249803658888
23.75;-78.75;-0.07025428697982268
26.25;-78.75;-0.0340419758280057
28.75;-78.75;-0.023273143923037486
31.25;-78.75;0.010578181022435794
33.75;-78.75;0.060732474721389436
36.25;-78.75;0.09198187938754311
38.75;-78.75;0.0953762306622064
41.25;-78.75;0.12509940426672245
43.75;-78.75;0.0927531202827466
46.25;-78.75;0.04444361883139249
48.75;-78.75;-0.0035447175536046593
51.25;-78.75;0.006962450867643729
53.75;-78.75;-0.009884746411736617
56.25;-78.75;-0.038014085503196696
58.75;-78.75;-0.027414541186509763
61.25;-78.75;-0.05554520288467798
63.75;-78.75;-0.04239190073952517
