longditude;laditude;correlation
163.75;-86.25;-0.1345442975847497
166.25;-86.25;-0.13227275409853115
168.75;-86.25;-0.17598914747778258
171.25;-86.25;-0.22095481364733874
173.75;-86.25;-0.22358221657095526
176.25;-86.25;-0.25779213391077677
178.75;-86.25;-0.24659691125099897
181.25;-86.25;-0.21280371697493747
183.75;-86.25;-0.2227466250138351
186.25;-86.25;-0.21796918229130485
188.75;-86.25;-0.23969192929845035
191.25;-86.25;-0.24760440131706604
193.75;-86.25;-0.23775988382132937
196.25;-86.25;-0.1922580054372158
198.75;-86.25;-0.20265070218444903
201.25;-86.25;-0.17549525041212605
203.75;-86.25;-0.18157642413598302
206.25;-86.25;-0.16186887470753347
208.75;-86.25;-0.14053407915053806
211.25;-86.25;-0.14956218482758624
213.75;-86.25;-0.1725540391688562
216.25;-86.25;-0.12948630965664343
218.75;-86.25;-0.15673664743119553
221.25;-86.25;-0.21278980112817955
223.75;-86.25;-0.17683163300597451
226.25;-86.25;-0.19562292082800753
228.75;-86.25;-0.17589260737227025
231.25;-86.25;-0.15837174565604695
233.75;-86.25;-0.1997634782881714
236.25;-86.25;-0.1662630456185768
238.75;-86.25;-0.10292485366310902
241.25;-86.25;-0.10108375258298355
243.75;-86.25;-0.12117842643405699
246.25;-86.25;-0.15339922915411097
248.75;-86.25;-0.17537350913465558
251.25;-86.25;-0.14427179541518395
253.75;-86.25;-0.14956489418100866
256.25;-86.25;-0.11799884832431416
258.75;-86.25;-0.1545725894057805
261.25;-86.25;-0.15297359088593646
263.75;-86.25;-0.12660118645431984
266.25;-86.25;-0.12251280822114477
268.75;-86.25;-0.05992864274872209
271.25;-86.25;-0.03315932429574827
273.75;-86.25;-0.08566841046668879
276.25;-86.25;-0.07030099527721229
278.75;-86.25;-0.047248710011939414
281.25;-86.25;-0.011867057435435199
283.75;-86.25;-0.01655728561634476
286.25;-86.25;0.020503746266212184
288.75;-86.25;-0.011881664287514632
291.25;-86.25;-0.03943214399179511
293.75;-86.25;-0.025095622648567937
296.25;-86.25;-0.025065823074760282
298.75;-86.25;-0.03283364298135232
301.25;-86.25;-0.08933643873867536
303.75;-86.25;-0.026933117937432735
306.25;-86.25;-0.01527940291065672
308.75;-86.25;-0.06175751611447884
311.25;-86.25;-0.04712122068298034
313.75;-86.25;0.011899164277629817
316.25;-86.25;-0.046692272614578575
318.75;-86.25;-0.07362463127508886
321.25;-86.25;-0.06342405769231944
323.75;-86.25;-0.08750337951747027
326.25;-86.25;-0.0510448687439035
328.75;-86.25;-0.06832392129358755
331.25;-86.25;-0.011906763747662056
333.75;-86.25;-0.016805039984239756
336.25;-86.25;-0.020707532312106907
338.75;-86.25;-0.03430410559664601
341.25;-86.25;-0.023940416759819897
343.75;-86.25;-0.027342000832745166
346.25;-86.25;-0.03849616501979064
348.75;-86.25;-0.06501990462062661
351.25;-86.25;-0.026807023472539764
353.75;-86.25;-0.03146294439249674
356.25;-86.25;-0.01943849309249326
358.75;-86.25;-0.023376056800059244
1.25;-83.75;0.004086925805942152
3.75;-83.75;-0.01934336545217247
6.25;-83.75;-0.005741626829399181
8.75;-83.75;0.008640264697612006
11.25;-83.75;0.018320173933343765
13.75;-83.75;0.009540007616469554
16.25;-83.75;0.030108162139167984
18.75;-83.75;0.03227017275284563
21.25;-83.75;0.02525329267597882
23.75;-83.75;0.03362336397565208
26.25;-83.75;0.05072124605981696
28.75;-83.75;0.047309194995016235
31.25;-83.75;0.03875330688671687
33.75;-83.75;0.05251423120875166
36.25;-83.75;0.0712007463228954
38.75;-83.75;0.04083965395682606
41.25;-83.75;0.02484487933450674
43.75;-83.75;0.03831881274642983
46.25;-83.75;0.04580837017739019
48.75;-83.75;0.03864218644452039
51.25;-83.75;0.0547643809612743
53.75;-83.75;0.04996412099383833
56.25;-83.75;0.049595160308767455
58.75;-83.75;0.04819274682163381
61.25;-83.75;-0.01805410008236059
63.75;-83.75;-0.04626521623119319
66.25;-83.75;-0.07351817807761063
68.75;-83.75;-0.03336937489348603
71.25;-83.75;0.023494466548069623
73.75;-83.75;0.02102478400407675
76.25;-83.75;0.022652067438114785
78.75;-83.75;-0.0038326516153486074
81.25;-83.75;-0.03601022812652507
83.75;-83.75;-0.04821087631139608
86.25;-83.75;-0.06574064946465914
88.75;-83.75;-0.06787344537065393
91.25;-83.75;-0.06540917438746795
93.75;-83.75;-0.05364526002469928
96.25;-83.75;-0.07617570802368212
98.75;-83.75;-0.07907076725635412
101.25;-83.75;-0.0781639050490421
103.75;-83.75;-0.07671708706718221
106.25;-83.75;-0.06088862870104955
108.75;-83.75;-0.05823542999669134
111.25;-83.75;-0.06709597581897529
113.75;-83.75;-0.06147707759496211
116.25;-83.75;-0.06602725138084019
118.75;-83.75;-0.0642251241337104
121.25;-83.75;-0.09657290942267695
123.75;-83.75;-0.08996436561887797
126.25;-83.75;-0.11135223715085135
128.75;-83.75;-0.11649105633080886
131.25;-83.75;-0.06878367127131821
133.75;-83.75;-0.07336638933907756
136.25;-83.75;-0.09935769194444108
138.75;-83.75;-0.07468596070810089
141.25;-83.75;-0.09284527634306114
143.75;-83.75;-0.1276793681134199
146.25;-83.75;-0.10855352585265786
148.75;-83.75;-0.09716536875624529
151.25;-83.75;-0.0896830035648871
153.75;-83.75;-0.11502143315887642
156.25;-83.75;-0.06462643960326442
158.75;-83.75;-0.11079229944978919
161.25;-83.75;-0.08952091999332673
163.75;-83.75;-0.05282597146639553
166.25;-83.75;-0.05595510071681805
168.75;-83.75;-0.0023873739814345416
171.25;-83.75;-0.06413334990739901
173.75;-83.75;-0.06259188430301127
