longditude;laditude;correlation
1.25;-88.75;-0.061792877525778396
3.75;-88.75;-0.03332705684444332
6.25;-88.75;-0.016677946654311774
8.75;-88.75;-0.04584308595392655
11.25;-88.75;-0.05090835161839843
13.75;-88.75;-0.08143431720606675
16.25;-88.75;-0.1233382189286321
18.75;-88.75;-0.08213356508200022
21.25;-88.75;-0.08140050735912933
23.75;-88.75;-0.06687076964140164
26.25;-88.75;-0.1055007597887753
28.75;-88.75;-0.0650158556778465
31.25;-88.75;-0.09208614547959348
33.75;-88.75;-0.09581861938952088
36.25;-88.75;-0.0906393715539549
38.75;-88.75;-0.08404241179930608
41.25;-88.75;-0.05837482990026534
43.75;-88.75;-0.05498490982070881
46.25;-88.75;-0.10862328776676813
48.75;-88.75;-0.08658400544043515
51.25;-88.75;-0.08371007411253631
53.75;-88.75;-0.059620502757670425
56.25;-88.75;-0.09584251734408879
58.75;-88.75;-0.1424188143397776
61.25;-88.75;-0.11388001358001407
63.75;-88.75;-0.11435869670489743
66.25;-88.75;-0.11791198777721547
68.75;-88.75;-0.09973039566106293
71.25;-88.75;-0.12487039010214704
73.75;-88.75;-0.04305612837787018
76.25;-88.75;-0.12452073029051326
78.75;-88.75;-0.08873945888620548
81.25;-88.75;-0.10138098161466627
83.75;-88.75;-0.08201577591077264
86.25;-88.75;-0.07811957954641248
88.75;-88.75;-0.08309877332780731
91.25;-88.75;-0.11276346298316238
93.75;-88.75;-0.07263350541034042
96.25;-88.75;-0.027170605018358128
98.75;-88.75;-0.09098899046944214
101.25;-88.75;-0.10636982184888548
103.75;-88.75;-0.0867153715986742
106.25;-88.75;-0.0980202307918099
108.75;-88.75;-0.09180345035240178
111.25;-88.75;-0.0885807960795939
113.75;-88.75;-0.11004236204039158
116.25;-88.75;-0.07513680742721339
118.75;-88.75;-0.08187992350318109
121.25;-88.75;-0.08948916307368562
123.75;-88.75;-0.03314863625241336
126.25;-88.75;-0.06935004608747142
128.75;-88.75;-0.0806802157415119
131.25;-88.75;-0.11295335702012817
133.75;-88.75;-0.08904888758270942
136.25;-88.75;-0.01959138503119263
138.75;-88.75;-0.04915167634871291
141.25;-88.75;-0.08473119089485777
143.75;-88.75;-0.11094421349235441
146.25;-88.75;-0.13320299155593857
148.75;-88.75;-0.10383058055211065
151.25;-88.75;-0.13325202692563434
153.75;-88.75;-0.09762279399991936
156.25;-88.75;-0.12325246547590694
158.75;-88.75;-0.13401951513234828
161.25;-88.75;-0.08244102428656165
163.75;-88.75;-0.07910363669059253
166.25;-88.75;-0.11712436053765395
168.75;-88.75;-0.12053602313861525
171.25;-88.75;-0.10706476209362295
173.75;-88.75;-0.13521436919254703
176.25;-88.75;-0.08757980428970075
178.75;-88.75;-0.17908968742236106
181.25;-88.75;-0.17469402204616113
183.75;-88.75;-0.11979191428313389
186.25;-88.75;-0.09283594284832866
188.75;-88.75;-0.08655778653507769
191.25;-88.75;-0.037945469349106434
193.75;-88.75;-0.09477941069619462
196.25;-88.75;-0.11392817724289418
198.75;-88.75;-0.094972005767888
201.25;-88.75;-0.11895295905955328
203.75;-88.75;-0.08976737229287175
206.25;-88.75;-0.08160483074374209
208.75;-88.75;-0.09168201797727418
211.25;-88.75;-0.06583392808984433
213.75;-88.75;-0.09588202904570114
216.25;-88.75;-0.07890716825795199
218.75;-88.75;-0.08060804956861274
