longditude;laditude;correlation
1.25;-88.75;-0.014051706252344648
3.75;-88.75;-0.03419709356488998
6.25;-88.75;-0.006137808001931206
8.75;-88.75;0.11904999900828986
11.25;-88.75;0.04887478886910952
13.75;-88.75;0.05383028699519142
16.25;-88.75;-0.04882677698228227
18.75;-88.75;0.02506107645317478
21.25;-88.75;0.012642199803868857
23.75;-88.75;-0.014286548207674138
26.25;-88.75;-0.008182896297217976
28.75;-88.75;-0.08158547755752087
31.25;-88.75;-0.02394162864394549
33.75;-88.75;-0.057109458365958876
36.25;-88.75;0.03148698219225578
38.75;-88.75;-0.0005500856625774232
41.25;-88.75;-0.001314091203765765
43.75;-88.75;0.06227513863917451
46.25;-88.75;0.07863551877717913
48.75;-88.75;0.04427561880104521
51.25;-88.75;-0.03057185900019363
53.75;-88.75;-0.009559177836693437
56.25;-88.75;0.022404514481390508
58.75;-88.75;-0.04815288150459428
61.25;-88.75;0.035821433495805695
63.75;-88.75;0.0826144738433914
66.25;-88.75;0.08090165233744794
68.75;-88.75;0.04045860538936271
71.25;-88.75;0.09361797855511876
73.75;-88.75;0.02377125342465367
76.25;-88.75;0.057940989872834706
78.75;-88.75;0.02454132393381306
81.25;-88.75;0.13823125585302518
83.75;-88.75;0.10008823359183303
86.25;-88.75;0.05372578571789296
88.75;-88.75;0.08283038460100174
91.25;-88.75;0.12882306128096424
93.75;-88.75;0.10728748630596255
96.25;-88.75;0.08393631246036108
98.75;-88.75;0.055235313692941206
101.25;-88.75;0.08431613704201314
103.75;-88.75;-0.009478389229559842
106.25;-88.75;0.09298137348842811
108.75;-88.75;0.08635144534839609
111.25;-88.75;0.05377329873180753
113.75;-88.75;-0.0035889036466911226
116.25;-88.75;0.09436500608579965
118.75;-88.75;0.06919320656707903
121.25;-88.75;0.07263336455579923
123.75;-88.75;0.04050735473428982
126.25;-88.75;0.07220641498169356
128.75;-88.75;0.049470377357173155
131.25;-88.75;0.037019161132449796
133.75;-88.75;0.09641970340665526
136.25;-88.75;0.027371507343749376
138.75;-88.75;0.013759267215557586
141.25;-88.75;0.05719182152762708
143.75;-88.75;0.022573204880416368
146.25;-88.75;0.013004864900385492
148.75;-88.75;0.0873148059216848
151.25;-88.75;0.06628110985195923
153.75;-88.75;0.024552344146569698
156.25;-88.75;-0.0019155772077717947
158.75;-88.75;-0.013608598022218149
161.25;-88.75;-0.04282210022324002
163.75;-88.75;-0.07612624669736068
166.25;-88.75;0.047004548728996086
168.75;-88.75;0.04127207362338499
171.25;-88.75;0.025617652935069176
173.75;-88.75;0.06585652654048826
176.25;-88.75;0.038141222172106755
178.75;-88.75;-0.007572750226323917
181.25;-88.75;0.03595377275674312
183.75;-88.75;0.03592299524609448
186.25;-88.75;0.026683180501609286
188.75;-88.75;0.04499511621362083
191.25;-88.75;0.0797847939675409
193.75;-88.75;-0.0035929374561636026
196.25;-88.75;0.060436164286359326
198.75;-88.75;0.06984190445169985
201.25;-88.75;0.07493669984120574
203.75;-88.75;0.08631126825458736
206.25;-88.75;0.04638088498880467
208.75;-88.75;0.06888144885577262
211.25;-88.75;0.0446501812312132
213.75;-88.75;0.05248190332876413
216.25;-88.75;0.012684412790667923
218.75;-88.75;0.09367440354687875
221.25;-88.75;0.057078084774446654
223.75;-88.75;-0.0031217921942544987
226.25;-88.75;0.09268496749261153
228.75;-88.75;0.12260723859019093
231.25;-88.75;0.04519806839880608
233.75;-88.75;0.07033847113212066
236.25;-88.75;0.09813502725983138
238.75;-88.75;0.07329288949847311
241.25;-88.75;0.09639580980332645
243.75;-88.75;0.08378258344689887
246.25;-88.75;0.04148948060545763
248.75;-88.75;0.09053753962826185
251.25;-88.75;0.026060219323973923
253.75;-88.75;0.045968291819296084
256.25;-88.75;0.08153687843547883
258.75;-88.75;0.1434750027580783
261.25;-88.75;0.03863235139346921
263.75;-88.75;0.046406989180477844
266.25;-88.75;0.07563864533905112
268.75;-88.75;0.008660727207955556
271.25;-88.75;-0.011996989241259717
273.75;-88.75;0.08316315103625037
276.25;-88.75;-0.03664943698612108
278.75;-88.75;0.003195408188641075
281.25;-88.75;0.013921328231351933
283.75;-88.75;0.01845154202237584
286.25;-88.75;0.06205464081869597
288.75;-88.75;-0.010601094784910505
291.25;-88.75;0.02060826229012595
293.75;-88.75;0.028642209466828272
296.25;-88.75;0.018731424267335855
298.75;-88.75;-0.05979441931152114
301.25;-88.75;0.011978983125439968
303.75;-88.75;-0.016344877982344373
306.25;-88.75;-0.009492287887374695
308.75;-88.75;-0.02470713655829155
311.25;-88.75;-0.0028228862080898055
313.75;-88.75;-0.01028028550270807
316.25;-88.75;-0.03335929414004711
318.75;-88.75;-0.08290353337328084
321.25;-88.75;0.08202574673188913
323.75;-88.75;-0.036196321529744294
326.25;-88.75;-0.002834158827869697
328.75;-88.75;-0.04424535692430102
331.25;-88.75;-0.015767966645931553
333.75;-88.75;-0.06849077116789941
336.25;-88.75;0.0015596623794493084
338.75;-88.75;-0.046817477065789974
341.25;-88.75;0.0008508926168111967
343.75;-88.75;0.013753358643332436
346.25;-88.75;-0.1015994134417435
348.75;-88.75;0.02733714579412324
351.25;-88.75;-0.0254433739101428
353.75;-88.75;0.060683397474546145
356.25;-88.75;-0.05767409271054656
358.75;-88.75;-0.00830481697495044
1.25;-86.25;0.0049897229081140165
3.75;-86.25;0.0008356986720685258
6.25;-86.25;0.014286223248949537
8.75;-86.25;0.02755744043452018
11.25;-86.25;0.05205532712148557
13.75;-86.25;0.016534547825510077
16.25;-86.25;-0.0008687607875053425
18.75;-86.25;0.011316552336331324
21.25;-86.25;0.0022161217292349933
23.75;-86.25;-0.012512943881664594
26.25;-86.25;-0.010204476936214704
28.75;-86.25;0.013934216268018192
31.25;-86.25;0.05531901747007493
33.75;-86.25;0.04800110028036266
36.25;-86.25;0.02705399994143809
38.75;-86.25;0.007855006393475488
41.25;-86.25;0.0516257172397939
43.75;-86.25;0.04422947235875709
46.25;-86.25;0.0008645677475120841
48.75;-86.25;0.06733857576121417
51.25;-86.25;0.06349395497927272
53.75;-86.25;0.08706409604176017
56.25;-86.25;0.026925268730857283
58.75;-86.25;0.03190906733528535
61.25;-86.25;0.03917299199728171
63.75;-86.25;0.06838123614127284
66.25;-86.25;0.09108379414635787
68.75;-86.25;-0.011000090348470768
71.25;-86.25;0.08017868049221667
73.75;-86.25;0.03247780916482912
76.25;-86.25;0.062069862077390694
78.75;-86.25;0.0714793546526442
81.25;-86.25;0.12687371613865686
83.75;-86.25;0.12732252519069145
86.25;-86.25;0.11202806065202625
88.75;-86.25;0.08030230313117047
91.25;-86.25;0.15152590236616822
93.75;-86.25;0.08135540489703018
96.25;-86.25;0.04522141246453816
98.75;-86.25;0.07799228754292017
101.25;-86.25;0.0033814982373443557
103.75;-86.25;0.0015674165367861768
106.25;-86.25;0.09025061938399916
108.75;-86.25;0.05489625691528242
111.25;-86.25;0.05902250836357072
113.75;-86.25;0.030836123758866168
116.25;-86.25;0.06080737746785049
118.75;-86.25;0.079676381219498
121.25;-86.25;0.07848391336135256
123.75;-86.25;0.11482574629590094
126.25;-86.25;0.046790169515931034
128.75;-86.25;0.0782790325261119
131.25;-86.25;0.10037853088586034
133.75;-86.25;0.07941268089809571
136.25;-86.25;0.06505251351304327
138.75;-86.25;0.07078189109604116
141.25;-86.25;0.016811172629735357
143.75;-86.25;0.04799181883218929
146.25;-86.25;-0.01464403133597123
148.75;-86.25;-0.03360302504955579
151.25;-86.25;0.029460645678373486
153.75;-86.25;0.037052644449617096
156.25;-86.25;-0.009267391931424672
158.75;-86.25;0.021480204630856738
161.25;-86.25;0.0005459126708161597
163.75;-86.25;0.006614225488619198
166.25;-86.25;-0.028096724637315645
168.75;-86.25;-0.00120080312441769
171.25;-86.25;0.011949989917513837
173.75;-86.25;0.046995275409607955
176.25;-86.25;0.04392750318751098
178.75;-86.25;0.02577429042705194
181.25;-86.25;0.07068336107613354
183.75;-86.25;0.058230779301589194
186.25;-86.25;0.015677529212131825
188.75;-86.25;0.05979558863005855
191.25;-86.25;0.019156012428238618
193.75;-86.25;0.02896421477582291
196.25;-86.25;0.11047490401359544
198.75;-86.25;0.10875067857386371
201.25;-86.25;0.06556442667239015
203.75;-86.25;0.053827225639887955
206.25;-86.25;0.08775776820989507
208.75;-86.25;0.07084147043942587
211.25;-86.25;0.08846251479548912
213.75;-86.25;0.06590470464597335
216.25;-86.25;0.027149665474548484
218.75;-86.25;0.06116060756853458
221.25;-86.25;0.09321117028354413
223.75;-86.25;0.07674874568442452
226.25;-86.25;0.11417454937551506
228.75;-86.25;0.09280660366278136
231.25;-86.25;0.12280240936061186
233.75;-86.25;0.16629453317232282
236.25;-86.25;0.1147580106732129
238.75;-86.25;0.09027596921099885
241.25;-86.25;0.07012650650245872
243.75;-86.25;0.038081482910223965
246.25;-86.25;0.10809262804783466
248.75;-86.25;0.12634803424736532
251.25;-86.25;0.112725257981269
253.75;-86.25;0.1043388038266474
256.25;-86.25;0.09619697993115582
258.75;-86.25;0.09977578718560516
261.25;-86.25;0.060518416766978535
263.75;-86.25;0.07727782226132177
266.25;-86.25;0.040613063445318294
268.75;-86.25;0.04124362460386523
271.25;-86.25;0.03785897382337951
273.75;-86.25;0.06709059823542865
276.25;-86.25;0.06762079714667285
278.75;-86.25;0.022758954722155673
281.25;-86.25;-0.0038257316900028497
283.75;-86.25;0.021935154985358474
286.25;-86.25;-0.03616914581073558
288.75;-86.25;-0.04937095140900975
291.25;-86.25;-0.06259284890840969
293.75;-86.25;-0.07125779010945617
296.25;-86.25;-0.05321405576934942
298.75;-86.25;-0.10605351296461432
301.25;-86.25;-0.059639785165607036
303.75;-86.25;-0.06223484578667529
306.25;-86.25;-0.063437896055556
308.75;-86.25;-0.07130088496025183
311.25;-86.25;-0.08244314999087451
313.75;-86.25;-0.07893145588568673
316.25;-86.25;-0.08918009774395771
318.75;-86.25;-0.11384987264729804
321.25;-86.25;-0.08838352653864544
323.75;-86.25;-0.07994289466882368
326.25;-86.25;-0.0673325854340951
328.75;-86.25;-0.035977007778169305
331.25;-86.25;-0.08888588885565606
333.75;-86.25;-0.10766903005022009
336.25;-86.25;-0.09337554513813147
338.75;-86.25;-0.06752360151185904
341.25;-86.25;-0.0633782843176349
