longditude;laditude;correlation;p_value_adj
116.25;-88.75;-0.11142087055639245;0.5269093382707005
118.75;-88.75;-0.12297709280141368;0.47198393947477535
121.25;-88.75;-0.12178666449156555;0.47771732817274204
123.75;-88.75;-0.07765443376480334;0.6962393200954058
126.25;-88.75;-0.09531096278613901;0.6050471568195022
128.75;-88.75;-0.11219229606339841;0.5240358042141637
131.25;-88.75;-0.13837039137122026;0.4016707541944118
133.75;-88.75;-0.12189984100689821;0.4768966385587004
136.25;-88.75;-0.08556098137052713;0.6542923150418589
138.75;-88.75;-0.08952834889538527;0.6332675533273738
141.25;-88.75;-0.1149830493383517;0.5114317539274866
143.75;-88.75;-0.15147079901462915;0.3464469381466804
146.25;-88.75;-0.17578623180770614;0.25149243997769505
148.75;-88.75;-0.13912625563314968;0.398301705395849
151.25;-88.75;-0.1752845163381939;0.2530335936068434
153.75;-88.75;-0.14728774895395275;0.36271253984283436
156.25;-88.75;-0.15270442635484507;0.34055478596223626
158.75;-88.75;-0.16362895120211615;0.29496942277917204
161.25;-88.75;-0.10046866882617571;0.5814179332322377
163.75;-88.75;-0.1261742316980754;0.4571529697982075
166.25;-88.75;-0.1407523164946229;0.39080198388053045
168.75;-88.75;-0.14734265355964526;0.36285863605658614
171.25;-88.75;-0.184062582701473;0.22087861126450192
173.75;-88.75;-0.1924831387348154;0.19175351086036868
176.25;-88.75;-0.13676502955968922;0.40858858271284376
178.75;-88.75;-0.24615148242303797;0.062039295866959665
181.25;-88.75;-0.2264748677697251;0.0980826668323953
183.75;-88.75;-0.16593115556426324;0.28616287292616394
186.25;-88.75;-0.1322455701826441;0.4266324889770275
188.75;-88.75;-0.13814669139865504;0.40287508984686277
191.25;-88.75;-0.06265768695975917;0.7708289706940945
193.75;-88.75;-0.140377004715187;0.3926675425002584
196.25;-88.75;-0.15931388892788956;0.3141857398039368
198.75;-88.75;-0.13515837240544118;0.41386499233435786
201.25;-88.75;-0.14124857996442444;0.3889932333111255
203.75;-88.75;-0.10632260435312055;0.5533882679251773
206.25;-88.75;-0.10913190626664712;0.5375755380015382
208.75;-88.75;-0.1141935039409954;0.5152346249385646
211.25;-88.75;-0.1017845384196926;0.5760682196660537
213.75;-88.75;-0.11842576384276772;0.49364084356468835
216.25;-88.75;-0.09997862004702315;0.5835398654232722
218.75;-88.75;-0.09817471536703791;0.5913429601855479
221.25;-88.75;-0.1499809356195136;0.3524489405574344
223.75;-88.75;-0.13527100480373774;0.41347670774998424
226.25;-88.75;-0.11719359621501801;0.5007276985077057
228.75;-88.75;-0.09165439657886855;0.6218978978947867
231.25;-88.75;-0.1550526471598334;0.33239541228480146
233.75;-88.75;-0.131526160238626;0.43016363751636616
236.25;-88.75;-0.21255722963971277;0.13229940902728157
238.75;-88.75;-0.18561317724776577;0.21574041746900258
241.25;-88.75;-0.1470155386957498;0.36432580285022614
243.75;-88.75;-0.14853130818720925;0.3585976370807351
246.25;-88.75;-0.22413326258927163;0.1032671548726219
248.75;-88.75;-0.2535839704545909;0.051178673343322635
251.25;-88.75;-0.20926662705595991;0.1404512872978829
253.75;-88.75;-0.1847771754938358;0.21896612043230076
256.25;-88.75;-0.16298974247474052;0.297698175407219
258.75;-88.75;-0.13574391111858267;0.41185442648281406
261.25;-88.75;-0.11338964291861275;0.5183597784174784
263.75;-88.75;-0.19139094860052314;0.19602185858995755
266.25;-88.75;-0.11672780190250472;0.5035144280783062
268.75;-88.75;-0.15739896749565035;0.32277268840826506
271.25;-88.75;-0.15859612459206754;0.3181263918198139
273.75;-88.75;-0.09460485812786953;0.6079372765763001
276.25;-88.75;-0.08505639371638014;0.6573620339265962
278.75;-88.75;-0.13607005724863286;0.41151629395914696
281.25;-88.75;-0.059071724127421454;0.7881992163274643
283.75;-88.75;-0.115724941965525;0.5076322085988109
286.25;-88.75;-0.13054444814999405;0.4357049190364224
288.75;-88.75;-0.10444133596112332;0.5624146016722453
291.25;-88.75;-0.09550207365817849;0.6039106685130681
293.75;-88.75;-0.0579859040562781;0.7927098434581361
296.25;-88.75;-0.06853866034911243;0.7409974940420274
298.75;-88.75;-0.07565627937365355;0.7059288524121351
301.25;-88.75;-0.04795612747924129;0.8320392609430226
303.75;-88.75;-0.1006388043740332;0.5805238498478704
306.25;-88.75;-0.011642988219193698;0.9657959404212272
308.75;-88.75;-0.13833588232188293;0.401847503600911
311.25;-88.75;0.021383142402190563;0.9352402804737084
313.75;-88.75;0.019314975253587822;0.9409356793626871
316.25;-88.75;-0.057017176823799934;0.7966606957825783
318.75;-88.75;-0.029497638761958524;0.9070109930396687
321.25;-88.75;0.010567471162618764;0.9690630382768758
323.75;-88.75;-0.028032733853007863;0.9132028518821861
326.25;-88.75;-0.03928430714494887;0.8674868587397316
328.75;-88.75;-0.00823705714484267;0.9754574551886223
331.25;-88.75;0.08709066036124885;0.6470750748950314
333.75;-88.75;0.006324239395004034;0.981181733834645
336.25;-88.75;-0.07379589278619027;0.7166745477849009
338.75;-88.75;-0.0286077079276827;0.9104172281506174
341.25;-88.75;-0.06253831460661087;0.7717650160617076
343.75;-88.75;-0.037020792110271074;0.8786399536077553
346.25;-88.75;-0.0619041064502538;0.7738320042333
348.75;-88.75;-0.055490230758946005;0.8025857105976062
351.25;-88.75;-0.08951774881538202;0.6332601888162568
353.75;-88.75;-0.011487341041651633;0.9662402638114956
356.25;-88.75;-0.02177372172554077;0.9343380120064937
358.75;-88.75;-0.08183847108105179;0.6742569805563376
1.25;-86.25;-0.014362679289855284;0.9565492692010861
3.75;-86.25;0.011609083575819535;0.9658105504671449
6.25;-86.25;0.005522662328953666;0.9839845496375089
8.75;-86.25;-0.031889840495370775;0.9008144258088328
11.25;-86.25;-0.010361988668477878;0.9697634984195765
13.75;-86.25;-0.004451980528883934;0.9883913615362899
16.25;-86.25;-0.0027458613240778015;0.9937122697262892
18.75;-86.25;0.03269315795368922;0.8983578666106249
21.25;-86.25;0.034280888990779725;0.8908030403583185
23.75;-86.25;-0.0026120073336898574;0.9936308169399641
26.25;-86.25;0.018396221134937663;0.9447452346634391
28.75;-86.25;0.039333396102067285;0.8671976106014939
31.25;-86.25;0.01484446591938677;0.9558481379004833
33.75;-86.25;0.04603585570528813;0.8407821324076932
36.25;-86.25;0.011285830397705306;0.9669092409496507
38.75;-86.25;0.004611006083802894;0.9876539070842395
41.25;-86.25;0.003674197180234492;0.9909309259307818
43.75;-86.25;0.008246847346188788;0.9756648229744144
46.25;-86.25;-0.02721800702478285;0.916151873310026
48.75;-86.25;-0.010711718735683814;0.9686280591547611
51.25;-86.25;-0.017828657894150456;0.9461950672045938
53.75;-86.25;-0.017076145474136994;0.9498119074696562
56.25;-86.25;-0.008280765792516607;0.9757511143256451
58.75;-86.25;-0.041622935356832376;0.8590925017780604
61.25;-86.25;-0.06879785320219349;0.739147994326273
63.75;-86.25;-0.031000438629575786;0.9024228151335999
66.25;-86.25;-0.014536363835251587;0.9563270984738014
68.75;-86.25;-0.04210073884513192;0.8574147959180572
71.25;-86.25;-0.0160215155342492;0.9530242295346891
73.75;-86.25;-0.0525451857926048;0.814214115817947
76.25;-86.25;-0.029238792518182743;0.9073802254098147
78.75;-86.25;-0.04855792955584982;0.8306017693071488
81.25;-86.25;-0.04612251387511079;0.8402054036314054
83.75;-86.25;-0.059064009689374766;0.788166638517305
86.25;-86.25;-0.06571306946801106;0.7567986111798942
88.75;-86.25;-0.06421375866094364;0.7637315232038325
91.25;-86.25;-0.03960818364371394;0.8667529973641026
93.75;-86.25;-0.0531702367928624;0.8119783939700193
96.25;-86.25;-0.04507426937471391;0.844994043392591
98.75;-86.25;-0.05531826823378312;0.8035101824605225
101.25;-86.25;-0.0788070351852822;0.6893724996600463
103.75;-86.25;-0.0812262863674741;0.6772104532151517
106.25;-86.25;-0.09172939045612803;0.6215920009751599
108.75;-86.25;-0.0916958944021578;0.6217034950245587
111.25;-86.25;-0.10136740187617897;0.5785065329557773
113.75;-86.25;-0.09176021503958606;0.6217437690111509
116.25;-86.25;-0.07941973501629623;0.685914297694779
118.75;-86.25;-0.07960589952041683;0.685111916231711
121.25;-86.25;-0.08692017861664073;0.6473287085736807
123.75;-86.25;-0.0947172831485679;0.6076071397732368
126.25;-86.25;-0.1269180188991474;0.4530969628338311
128.75;-86.25;-0.1384191477585594;0.4013720195444158
131.25;-86.25;-0.10658157111814696;0.5521210791785481
133.75;-86.25;-0.12999228616314795;0.4383898612886028
136.25;-86.25;-0.12906587559442392;0.44279323167559886
138.75;-86.25;-0.12408654338652893;0.4662256208670597
141.25;-86.25;-0.1350692823172733;0.41440339068762755
143.75;-86.25;-0.07592040773319199;0.7042813723872507
146.25;-86.25;-0.14490885077287952;0.37300762065675813
148.75;-86.25;-0.15617931920296993;0.32813778071485933
151.25;-86.25;-0.1951027342456067;0.18301229018454485
153.75;-86.25;-0.16911954498074805;0.2744283312892876
156.25;-86.25;-0.14394429143542142;0.3772905522855745
158.75;-86.25;-0.1409450240195818;0.3902445198745656
161.25;-86.25;-0.14557615942695917;0.3713233946554971
163.75;-86.25;-0.12974191914814634;0.4395662319858813
166.25;-86.25;-0.12255311547353968;0.47390223419282435
168.75;-86.25;-0.16800782960813224;0.277938471910501
171.25;-86.25;-0.22647016244309942;0.098025108139383
173.75;-86.25;-0.2309570275339624;0.08900230813266204
176.25;-86.25;-0.2771596096378097;0.02684163064094616
178.75;-86.25;-0.2648727287433837;0.037721911773563
181.25;-86.25;-0.23697857484798698;0.07829573291784583
183.75;-86.25;-0.25098052411309374;0.05456065303732297
186.25;-86.25;-0.2351595826723912;0.08114367354986132
188.75;-86.25;-0.25998619303564224;0.04352679003472331
191.25;-86.25;-0.24868277408721237;0.058382735313004655
193.75;-86.25;-0.23261815990205703;0.08577767197581594
196.25;-86.25;-0.177924781837011;0.24340788056749293
198.75;-86.25;-0.18843263735666976;0.20625022758685624
201.25;-86.25;-0.16481876801694278;0.29099812032660644
203.75;-86.25;-0.1683140932891755;0.27697422696936597
206.25;-86.25;-0.15311331995211164;0.33937161614294864
208.75;-86.25;-0.13108254115971976;0.43304101208933093
211.25;-86.25;-0.14224279430915043;0.38539978565476324
213.75;-86.25;-0.15434124396707385;0.3348070009968219
216.25;-86.25;-0.1248471768762985;0.46361962413182256
218.75;-86.25;-0.14764099793961108;0.36186558305287697
221.25;-86.25;-0.21297547604038558;0.13098968546829934
223.75;-86.25;-0.17503166995490646;0.253877815814129
226.25;-86.25;-0.19102275121979537;0.19748426748056366
228.75;-86.25;-0.17265482542224606;0.2617319560258526
231.25;-86.25;-0.1611685278067042;0.30670680831775016
233.75;-86.25;-0.21305600194364524;0.1310985711526865
236.25;-86.25;-0.18429435093977684;0.22016872533022125
238.75;-86.25;-0.10278289172845516;0.5718311977117189
241.25;-86.25;-0.11092002468478313;0.528588487746917
243.75;-86.25;-0.14016273664065532;0.39317581175474514
246.25;-86.25;-0.17396049073548225;0.25756497335905876
248.75;-86.25;-0.1942561817814566;0.18644744002323588
251.25;-86.25;-0.16085259097087076;0.3083199200103226
253.75;-86.25;-0.1658765586376429;0.2862033078101636
256.25;-86.25;-0.13227278460844621;0.42674650000893216
258.75;-86.25;-0.1769745261050758;0.2476123870922795
261.25;-86.25;-0.15943568692637836;0.31409948922335534
263.75;-86.25;-0.13817547201949973;0.402747161206822
266.25;-86.25;-0.12946193099896697;0.4407739258914624
268.75;-86.25;-0.05452256684184699;0.805854667261111
271.25;-86.25;-0.021410126017045995;0.9351847905051329
273.75;-86.25;-0.07917202895584712;0.6874893937047899
276.25;-86.25;-0.06726383477005161;0.7469988097197683
278.75;-86.25;-0.04306380727604024;0.8529879607522842
281.25;-86.25;-0.010920531233885535;0.9678947127341334
283.75;-86.25;-0.015322343910005505;0.9550807703793345
286.25;-86.25;0.02237531375225955;0.9313738434302907
288.75;-86.25;-0.023263310622344442;0.9296508495896717
291.25;-86.25;-0.040397622558020006;0.8638193229915537
293.75;-86.25;-0.023675721036580468;0.9285233956410381
296.25;-86.25;-0.03800085894914375;0.8744177743236493
298.75;-86.25;-0.04453228265917998;0.846358030660864
301.25;-86.25;-0.11296907269493271;0.5200544766659251
303.75;-86.25;-0.038216032012389385;0.873613699401358
306.25;-86.25;-0.03186673266401865;0.9007263495984751
308.75;-86.25;-0.08055060475738725;0.6807278719357797
311.25;-86.25;-0.07351949337825937;0.7179913255180271
313.75;-86.25;-0.00981062021009342;0.9715571855887514
316.25;-86.25;-0.05835300538602446;0.7909581838914062
318.75;-86.25;-0.07899674741807615;0.6884127127526682
321.25;-86.25;-0.08548473308209065;0.6546226939283516
323.75;-86.25;-0.11644905768282358;0.5053536158614687
326.25;-86.25;-0.06920090814301429;0.73797036736971
328.75;-86.25;-0.09102919609693179;0.625554105048249
331.25;-86.25;-0.019740210620437626;0.9391979010479785
333.75;-86.25;-0.030874879823856265;0.9027292752875204
336.25;-86.25;-0.04127732720748119;0.8606010075238368
338.75;-86.25;-0.049685493958832816;0.8265248938476534
341.25;-86.25;-0.03326438723629361;0.8963167928851987
343.75;-86.25;-0.039123694210684345;0.8683834554116446
346.25;-86.25;-0.04912288863204548;0.829222665329122
348.75;-86.25;-0.07151370087258255;0.7282374734324323
351.25;-86.25;-0.03377629860570755;0.893686924293354
353.75;-86.25;-0.03843271056173256;0.8723583029399059
356.25;-86.25;-0.018388824409604303;0.9447138210532411
358.75;-86.25;-0.021919679866022865;0.9334337753637194
1.25;-83.75;-0.014261801717369555;0.9565907257748879
3.75;-83.75;-0.016972319889358208;0.9500880224002208
6.25;-83.75;-0.004138131455681751;0.989924041570556
8.75;-83.75;0.003521574096851028;0.9914103078089291
11.25;-83.75;0.021175125584685647;0.9356076973752804
13.75;-83.75;0.014277484254579968;0.9567455717186768
16.25;-83.75;0.04500629505064081;0.8447109203611745
18.75;-83.75;0.048047545320078267;0.8319670296063979
21.25;-83.75;0.04748058561745153;0.8332638365773598
23.75;-83.75;0.05796906769005266;0.7925452985499153
26.25;-83.75;0.07233119486698439;0.7246290308641931
28.75;-83.75;0.07426304551349966;0.7149635927995197
31.25;-83.75;0.06527438262364614;0.7577898700725411
33.75;-83.75;0.07538336054947982;0.7072012496555771
36.25;-83.75;0.09628921387567586;0.6006829804652426
38.75;-83.75;0.06417696814976863;0.7636619757317153
41.25;-83.75;0.04706714964608965;0.835610387443304
43.75;-83.75;0.05754290720365678;0.7944709592872478
46.25;-83.75;0.06184406334792034;0.7737830552134076
48.75;-83.75;0.05580090731155716;0.8015487758337382
51.25;-83.75;0.06877435355627108;0.738934483714689
53.75;-83.75;0.060002590794941094;0.7831642378681369
56.25;-83.75;0.05929291200178122;0.7869775002396022
58.75;-83.75;0.05823814906345794;0.7916149583562849
61.25;-83.75;-0.009587158699222238;0.9729161285098362
63.75;-83.75;-0.036409174905637054;0.8816697379428271
66.25;-83.75;-0.05904073118344223;0.7883012762745126
68.75;-83.75;-0.019413702422401792;0.94029276667073
71.25;-83.75;0.03468420763325556;0.8886262762576397
73.75;-83.75;0.029317505935385967;0.907545108574958
76.25;-83.75;0.03556723153846937;0.8853214542116518
78.75;-83.75;0.0044479959632814274;0.9883290016771256
81.25;-83.75;-0.027542063489816547;0.9153516444100132
83.75;-83.75;-0.04031927245361882;0.8643032853712339
86.25;-83.75;-0.05801390034680867;0.7926396638439595
88.75;-83.75;-0.060029751304508355;0.7831034369165093
91.25;-83.75;-0.05733178427518179;0.7946671813110731
93.75;-83.75;-0.0436436513110071;0.8507913359616034
96.25;-83.75;-0.06475498448755332;0.7603514576721766
98.75;-83.75;-0.06773332527394776;0.7451003614697765
101.25;-83.75;-0.07008677861501329;0.7335999487664838
103.75;-83.75;-0.0703245240923514;0.7329189115923614
106.25;-83.75;-0.052562970180083615;0.8142510560521613
108.75;-83.75;-0.05170181802113999;0.8177540972025338
111.25;-83.75;-0.05999340421655425;0.7829166441052546
113.75;-83.75;-0.056528163174439226;0.7983441829170776
116.25;-83.75;-0.06242962297206923;0.77188983248578
118.75;-83.75;-0.06107621035477001;0.7776385191705242
121.25;-83.75;-0.09988012293506959;0.5835884453644513
123.75;-83.75;-0.09378164858735946;0.6113430568322682
126.25;-83.75;-0.11570130159122591;0.5077399549667946
128.75;-83.75;-0.11594328704565043;0.5069712243756298
131.25;-83.75;-0.06638175524416655;0.7526350144431181
133.75;-83.75;-0.07676130990657823;0.7004736948329175
136.25;-83.75;-0.10290232772964071;0.5714638923165277
138.75;-83.75;-0.07769023090537924;0.6960930529213174
141.25;-83.75;-0.10075865343328956;0.5799028405974442
143.75;-83.75;-0.1321327553601614;0.42715666790718176
146.25;-83.75;-0.1231950518881036;0.4710320838907534
148.75;-83.75;-0.10990577715215936;0.5341298283925479
151.25;-83.75;-0.09631547532738738;0.6006507052869904
153.75;-83.75;-0.1167804415372423;0.5033702049315333
156.25;-83.75;-0.05679818061089692;0.7977448481512818
158.75;-83.75;-0.10973539167292806;0.5352100969602627
161.25;-83.75;-0.08295412060379219;0.6678711883960079
163.75;-83.75;-0.048152515815615304;0.8318637984898469
166.25;-83.75;-0.04816372304632584;0.8319686091381974
168.75;-83.75;0.006663698187204966;0.9799828331694553
171.25;-83.75;-0.06141881411531781;0.7759231296981239
173.75;-83.75;-0.0673920169567203;0.7464369380032617
176.25;-83.75;-0.07684605905320704;0.7002750373943502
178.75;-83.75;-0.06406601337079626;0.7643906948347572
181.25;-83.75;-0.030391529791337937;0.904723442535775
183.75;-83.75;-0.023801182063183907;0.9281257913463612
186.25;-83.75;-0.032930087178029845;0.8973479263900019
188.75;-83.75;-0.033869111234027346;0.892955394144326
191.25;-83.75;0.0031621184530975415;0.9921648460704129
193.75;-83.75;0.008576545250059586;0.9754267484398105
196.25;-83.75;0.06827331065451514;0.7423311656226719
198.75;-83.75;0.043050487309266756;0.8529069109755824
201.25;-83.75;0.023175591229818483;0.9295731502070992
203.75;-83.75;0.004821897430946393;0.9874314929512276
206.25;-83.75;0.011266861332588944;0.966985113596983
208.75;-83.75;0.06793221821507182;0.7442459582000683
211.25;-83.75;0.027787174365927248;0.9141742508242415
213.75;-83.75;0.03563383628056711;0.8850720594530407
216.25;-83.75;0.025202255923530533;0.9252102010304132
218.75;-83.75;0.01015629946685042;0.9705642678327518
221.25;-83.75;0.053624038002817606;0.8103207755217323
223.75;-83.75;0.036372810784098396;0.8819347458003417
226.25;-83.75;0.03923228043267071;0.8676977281667235
228.75;-83.75;0.02270941240688021;0.9307045365397029
231.25;-83.75;0.02142707705165222;0.9353304169930108
233.75;-83.75;0.034508710905933;0.889339599198214
236.25;-83.75;0.05305673117299081;0.8120541010465475
238.75;-83.75;0.04572164794756428;0.8423050982528953
241.25;-83.75;0.0739746029044325;0.7162894457426723
243.75;-83.75;-0.0169622393911589;0.9500821218316904
246.25;-83.75;0.035187223211378814;0.8869405686680937
248.75;-83.75;0.012331878600922795;0.9632945859877312
251.25;-83.75;0.006163822823611425;0.9817448955186229
253.75;-83.75;-0.00842663784819947;0.9757065361589241
256.25;-83.75;-0.09694266583876247;0.5971831362405152
258.75;-83.75;-0.09909936812101358;0.5870176084692224
261.25;-83.75;-0.07089659721299588;0.7306410310659638
263.75;-83.75;-0.06247413920605512;0.771759031747825
266.25;-83.75;-0.0912304079735297;0.6240555459599562
268.75;-83.75;-0.09175770564581465;0.6216519631500389
271.25;-83.75;-0.12404691252675634;0.4664730621037599
273.75;-83.75;-0.07067370796746623;0.7315111535282743
276.25;-83.75;-0.06387115417335527;0.7656736662416519
278.75;-83.75;-0.04787443739634712;0.8320095409936922
281.25;-83.75;-0.02654094597576257;0.9191971935343906
283.75;-83.75;-0.054733237858053944;0.8061098114933463
286.25;-83.75;-0.03377058230965283;0.8936371529357824
288.75;-83.75;0.016570062244844145;0.9510662336443921
291.25;-83.75;-0.05823293822978126;0.7915557278532546
293.75;-83.75;-0.04659929444456781;0.8374186907612939
296.25;-83.75;-0.06917910315238938;0.7378543214517324
298.75;-83.75;-0.0879660484165009;0.6432168898531492
301.25;-83.75;-0.06237944484823544;0.7719656172109831
303.75;-83.75;-0.07285307205006519;0.7217306951665744
306.25;-83.75;-0.06430440309372372;0.7632214675007276
308.75;-83.75;-0.07678034131163342;0.7005059107033003
311.25;-83.75;-0.08647761853573435;0.6499675022433433
313.75;-83.75;-0.08362062835406432;0.6648371739133437
316.25;-83.75;-0.06927700736784857;0.7376203045460046
318.75;-83.75;-0.09539851710457968;0.6046202830635985
321.25;-83.75;-0.08790352633488592;0.6433987033198002
323.75;-83.75;-0.1029727524054459;0.5709911263517773
326.25;-83.75;-0.15448178018300654;0.3344303055337004
328.75;-83.75;-0.08816546349884487;0.642429585727943
331.25;-83.75;-0.09344278319717945;0.6129514454412494
333.75;-83.75;-0.08808447584371458;0.6422124651490313
336.25;-83.75;-0.07397910681301016;0.7163591260076752
338.75;-83.75;-0.0761270317193483;0.703131706897054
341.25;-83.75;-0.06496744261737383;0.7589970221020584
343.75;-83.75;-0.06724810722041237;0.7470513486431458
346.25;-83.75;-0.06015172614262424;0.782717169959716
348.75;-83.75;-0.05112959625054774;0.8194328107584876
351.25;-83.75;-0.051999926730712076;0.8170708288913965
353.75;-83.75;-0.08894935590050022;0.6369480452166183
356.25;-83.75;-0.01890976542447174;0.9424763100048497
358.75;-83.75;-0.034824790650438295;0.8878372859635829
1.25;-81.25;0.014650942191017433;0.9565608862643036
3.75;-81.25;0.0204300337597684;0.9363371011981715
6.25;-81.25;0.027457899301171023;0.91566255979479
8.75;-81.25;0.012535496337728354;0.9629009625464706
11.25;-81.25;-0.01861421486460808;0.9438816347459238
13.75;-81.25;-0.02853932472033472;0.9104661807917713
16.25;-81.25;-0.02648535535722806;0.9193279112187993
18.75;-81.25;-0.04327406487218257;0.8516757073721234
21.25;-81.25;-0.03749047873170715;0.8769572399319692
23.75;-81.25;-0.04077478939647772;0.8630799683189126
26.25;-81.25;-0.01221202536521231;0.9635088723703544
28.75;-81.25;-0.013430060605406;0.9593618519707612
31.25;-81.25;0.032184495680274844;0.8998666295108658
33.75;-81.25;0.03098270846290756;0.9023881879609953
36.25;-81.25;0.031139607212467446;0.9022996461967508
38.75;-81.25;0.02107451293195514;0.9359649022850466
41.25;-81.25;0.028273292781658407;0.9119625496345121
43.75;-81.25;0.012028773949506995;0.96441285962348
46.25;-81.25;-0.0002467637079956503;0.9989095738441177
48.75;-81.25;-0.024590219766116306;0.9255861538733051
51.25;-81.25;-0.05570172037235507;0.8019237222221665
53.75;-81.25;-0.06504148852698222;0.7588984513554082
56.25;-81.25;-0.0889614238620092;0.6369400715565681
58.75;-81.25;-0.07863097608282663;0.6905406378275932
61.25;-81.25;-0.07693054058605171;0.699726025450125
63.75;-81.25;-0.06429116244637165;0.7632475764766032
66.25;-81.25;-0.10272976262760189;0.5717677701553593
68.75;-81.25;-0.09514608036899812;0.6052048484441921
71.25;-81.25;-0.12714102852448245;0.4524959423093336
73.75;-81.25;-0.14145888543237792;0.38876887176799574
76.25;-81.25;-0.07053450626897172;0.7320689483529073
78.75;-81.25;-0.0715069515708674;0.7281924302605962
81.25;-81.25;-0.11772064902832241;0.49760587585175636
83.75;-81.25;-0.10886963071795484;0.5383743433163086
86.25;-81.25;-0.13994890849012312;0.3941570377122585
88.75;-81.25;-0.14894934534014606;0.3566635678137008
91.25;-81.25;-0.12258098624342648;0.4737618154483005
93.75;-81.25;-0.08082215170859329;0.6797309588812424
96.25;-81.25;-0.09791037703588082;0.5923817312753932
98.75;-81.25;-0.08242863383092205;0.6706007237821906
101.25;-81.25;-0.10700999307796706;0.5492858662468718
103.75;-81.25;-0.0843463196335449;0.6613067638946886
106.25;-81.25;-0.06854806780071343;0.7410130812256844
108.75;-81.25;-0.043667399317708765;0.8507637659602999
111.25;-81.25;-0.05617408901344934;0.79972980251545
113.75;-81.25;-0.06808041772935959;0.7434701446767747
116.25;-81.25;-0.057242788514361834;0.7952763116545352
118.75;-81.25;-0.06381662026921894;0.765678768271307
121.25;-81.25;-0.07856514041137878;0.6910063276434636
123.75;-81.25;-0.04085064144618791;0.8628403196113889
126.25;-81.25;-0.09976247117412747;0.5844289854938185
128.75;-81.25;-0.06619817482612222;0.7541438528632964
131.25;-81.25;-0.04501794969233979;0.8449203818154973
133.75;-81.25;-0.05026071945968081;0.8236921863801466
136.25;-81.25;-0.04534726352978901;0.8433512473201197
138.75;-81.25;-0.02040854166842027;0.9361341300131911
141.25;-81.25;0.01256343272112513;0.9627407260368178
143.75;-81.25;-0.03211851434146981;0.9003217488556203
146.25;-81.25;0.0004845534145271198;0.998474256173097
148.75;-81.25;-0.007886478118022048;0.9761816026154281
151.25;-81.25;0.00741532179898456;0.9772096325153697
153.75;-81.25;-0.011901139017625673;0.9651993854674219
156.25;-81.25;0.0008958283830841468;0.9979694175560925
158.75;-81.25;0.044847294480309566;0.8456016782267154
161.25;-81.25;0.04924534894097733;0.8283764352020164
163.75;-81.25;0.038576712333046666;0.8714169387668989
166.25;-81.25;-0.012047438445061814;0.9644395776248468
168.75;-81.25;0.012677222700190767;0.962381537689406
171.25;-81.25;-0.045007592665318154;0.844807801639188
173.75;-81.25;-0.031266484347930515;0.9015517379663462
176.25;-81.25;-0.04864776301658233;0.8303241651824423
