longditude;laditude;correlation;p_value_adj
283.75;-88.75;-0.12609349150768048;0.4800280552089109
286.25;-88.75;-0.12888153615201367;0.4681355445488669
288.75;-88.75;-0.11561111586892743;0.5285392288102443
291.25;-88.75;-0.09648602235882205;0.6224037772177757
293.75;-88.75;-0.06658762523702919;0.76163146808913
296.25;-88.75;-0.0792292026040756;0.7021454272284181
298.75;-88.75;-0.07618498221485309;0.7149362666566655
301.25;-88.75;-0.05611954237509188;0.8093367190087862
303.75;-88.75;-0.10419166493108363;0.5855487696727371
306.25;-88.75;-0.017115315375304835;0.9556025462822685
308.75;-88.75;-0.14334792018337203;0.40193558642487276
311.25;-88.75;0.01096629109722323;0.9752167431059098
313.75;-88.75;0.005678979516473607;0.9862172747391107
316.25;-88.75;-0.05948825597644897;0.7951463170669452
318.75;-88.75;-0.04974968954196421;0.8382450328698232
321.25;-88.75;-0.0015195335428091969;0.9967581731209306
323.75;-88.75;-0.03478381711094201;0.9011962759430162
326.25;-88.75;-0.05385710218897909;0.8182659615806827
328.75;-88.75;-0.016234913987690572;0.9583637540525121
331.25;-88.75;0.060557601459244034;0.7894350920875182
333.75;-88.75;-0.008634043548593687;0.979882060765797
336.25;-88.75;-0.06659743037181315;0.7616443555241315
338.75;-88.75;-0.03274423500609946;0.9080950241360015
341.25;-88.75;-0.08478367048911649;0.6775144685199382
343.75;-88.75;-0.04578129387539343;0.8548361509617215
346.25;-88.75;-0.07019743913429964;0.7446314961624184
348.75;-88.75;-0.06496302476795487;0.7683384573785206
351.25;-88.75;-0.10084275859120155;0.6020065895524679
353.75;-88.75;-0.016835826934920306;0.9564252718809335
356.25;-88.75;-0.04040090823739021;0.878555595853625
358.75;-88.75;-0.08967822239940329;0.6578961100026477
1.25;-86.25;-0.022178711129356866;0.9404120600049338
3.75;-86.25;0.010082511367069742;0.9771643578796653
6.25;-86.25;-0.0026688929444027426;0.9929322797929155
8.75;-86.25;-0.039330981562644036;0.8819193417803337
11.25;-86.25;-0.02171541177721217;0.942120426271997
13.75;-86.25;-0.02085776388148953;0.9441132603783209
16.25;-86.25;-0.014134381367295433;0.9659250037587819
18.75;-86.25;0.01946904876485038;0.9481303857000054
21.25;-86.25;0.014052978998901074;0.9659786802220515
23.75;-86.25;-0.015453199179356805;0.9608860893012553
26.25;-86.25;-0.002074102586292033;0.9945910286066918
28.75;-86.25;0.009360167585924705;0.9787115563404872
31.25;-86.25;-0.010800193976249418;0.9755487555704748
33.75;-86.25;0.01584933206307106;0.9598853870995622
36.25;-86.25;-0.013719614820807184;0.9674952332006999
38.75;-86.25;-0.02210860222858985;0.940679933531711
41.25;-86.25;-0.01763822116473623;0.9536779517349744
43.75;-86.25;-0.01516113737122036;0.9621261123803175
46.25;-86.25;-0.05452153991751606;0.8151693625469992
48.75;-86.25;-0.03957872625043593;0.8814548806641338
51.25;-86.25;-0.0454686420592913;0.8561094655134105
53.75;-86.25;-0.04064201794672945;0.8777096173163956
56.25;-86.25;-0.028381046382707123;0.9237568080699315
58.75;-86.25;-0.05755364648295074;0.8031845861134883
61.25;-86.25;-0.08778177449154163;0.6670162635202678
63.75;-86.25;-0.05022963305695231;0.8363268404080163
66.25;-86.25;-0.03198514268952497;0.910501439274564
68.75;-86.25;-0.06667179004313353;0.7615525981871616
71.25;-86.25;-0.04433665257008056;0.8614180069668318
73.75;-86.25;-0.0730362955172042;0.7302556691103245
76.25;-86.25;-0.04920376222824627;0.8409861161177395
78.75;-86.25;-0.06369841350152222;0.7737722900628808
81.25;-86.25;-0.05879213682661891;0.7985765063267884
83.75;-86.25;-0.06931948819840247;0.7480588929892618
86.25;-86.25;-0.07721205955197932;0.7120648104165235
88.75;-86.25;-0.07768185845551333;0.7103828602235468
91.25;-86.25;-0.05405942684711839;0.8172466929007227
93.75;-86.25;-0.06568670180787348;0.7666644520662146
96.25;-86.25;-0.05698496354073076;0.8065299507979703
98.75;-86.25;-0.07018342118087656;0.7446637186535678
101.25;-86.25;-0.09590513938224153;0.6254007154106125
103.75;-86.25;-0.0950223445418009;0.6293360537467252
106.25;-86.25;-0.10350457360442722;0.5900272250461682
108.75;-86.25;-0.10224550272361493;0.595486805907428
111.25;-86.25;-0.10752332890720802;0.568380718878537
113.75;-86.25;-0.09670376632795777;0.6218756520063848
116.25;-86.25;-0.0816496869050278;0.6922519048685539
118.75;-86.25;-0.08707867079245087;0.6688231323028011
121.25;-86.25;-0.0935424826814656;0.6368903486101098
123.75;-86.25;-0.09914720986683519;0.6095116999399921
126.25;-86.25;-0.12387430639590813;0.49044051387588755
128.75;-86.25;-0.139216493451707;0.41892280115687214
131.25;-86.25;-0.10833247777699727;0.5637836169718662
133.75;-86.25;-0.1282494071752428;0.47111552562836273
136.25;-86.25;-0.12558759108232;0.48319310198421817
138.75;-86.25;-0.12111904905254525;0.5016287963083105
141.25;-86.25;-0.13258203142787145;0.45113197547785644
143.75;-86.25;-0.07776252802076919;0.7102411301850592
146.25;-86.25;-0.14620687171020305;0.3903042832447651
148.75;-86.25;-0.15148482386866996;0.3679197798592613
151.25;-86.25;-0.1862672183958531;0.23454295903618036
153.75;-86.25;-0.16393158662283455;0.31838616822886723
156.25;-86.25;-0.14064853808613398;0.4144370421187453
158.75;-86.25;-0.14239401810563684;0.4059627721102882
161.25;-86.25;-0.14870702235197747;0.3795037346604004
163.75;-86.25;-0.1345442975847497;0.4419161718974592
166.25;-86.25;-0.13227275409853115;0.45256463573045363
168.75;-86.25;-0.17598914747778258;0.2713072142179618
171.25;-86.25;-0.22095481364733874;0.12387610323173603
173.75;-86.25;-0.22358221657095526;0.11761317997527844
176.25;-86.25;-0.25779213391077677;0.05126164169840943
178.75;-86.25;-0.24659691125099897;0.06934758044647131
181.25;-86.25;-0.21280371697493747;0.1459593712324005
183.75;-86.25;-0.2227466250138351;0.11948268799518831
186.25;-86.25;-0.21796918229130485;0.13201021453175166
188.75;-86.25;-0.23969192929845035;0.08249809419979467
191.25;-86.25;-0.24760440131706604;0.06765208411141327
193.75;-86.25;-0.23775988382132937;0.0852464599550632
196.25;-86.25;-0.1922580054372158;0.21341630832802513
198.75;-86.25;-0.20265070218444903;0.17897205849800651
201.25;-86.25;-0.17549525041212605;0.2727662696036604
203.75;-86.25;-0.18157642413598302;0.2517533618874164
206.25;-86.25;-0.16186887470753347;0.3248596166058656
208.75;-86.25;-0.14053407915053806;0.4147956612242858
211.25;-86.25;-0.14956218482758624;0.3755730792871013
213.75;-86.25;-0.1725540391688562;0.2841393557055998
216.25;-86.25;-0.12948630965664343;0.46570049442991057
218.75;-86.25;-0.15673664743119553;0.3468839281313435
221.25;-86.25;-0.21278980112817955;0.14591538938889
223.75;-86.25;-0.17683163300597451;0.2694318694159264
226.25;-86.25;-0.19562292082800753;0.20214168709558036
228.75;-86.25;-0.17589260737227025;0.27171321396603554
231.25;-86.25;-0.15837174565604695;0.3400239545628945
233.75;-86.25;-0.1997634782881714;0.1888882182872012
236.25;-86.25;-0.1662630456185768;0.30933102194635287
238.75;-86.25;-0.10292485366310902;0.5920963230672047
241.25;-86.25;-0.10108375258298355;0.6008820987614122
243.75;-86.25;-0.12117842643405699;0.5018296949018559
246.25;-86.25;-0.15339922915411097;0.36120980480152465
248.75;-86.25;-0.17537350913465558;0.27295819855144
251.25;-86.25;-0.14427179541518395;0.39808671276129776
253.75;-86.25;-0.14956489418100866;0.3756831891923296
256.25;-86.25;-0.11799884832431416;0.5178416601099596
258.75;-86.25;-0.1545725894057805;0.35662496418366163
261.25;-86.25;-0.15297359088593646;0.3629973149318541
263.75;-86.25;-0.12660118645431984;0.47831033421608665
266.25;-86.25;-0.12251280822114477;0.4954383884456382
268.75;-86.25;-0.05992864274872209;0.7929603380887128
271.25;-86.25;-0.03315932429574827;0.9059158343600406
273.75;-86.25;-0.08566841046668879;0.6739274013276214
276.25;-86.25;-0.07030099527721229;0.7441056092348043
278.75;-86.25;-0.047248710011939414;0.8492582736493813
281.25;-86.25;-0.011867057435435199;0.9727888307989166
283.75;-86.25;-0.01655728561634476;0.9574436501589955
286.25;-86.25;0.020503746266212184;0.9449520412808705
288.75;-86.25;-0.011881664287514632;0.9731609671886405
291.25;-86.25;-0.03943214399179511;0.8817567707212
293.75;-86.25;-0.025095622648567937;0.9328575530519431
296.25;-86.25;-0.025065823074760282;0.9325130164761487
298.75;-86.25;-0.03283364298135232;0.9076156912163696
301.25;-86.25;-0.08933643873867536;0.6595606173655915
303.75;-86.25;-0.026933117937432735;0.9275492054507787
306.25;-86.25;-0.01527940291065672;0.9616166776762551
308.75;-86.25;-0.06175751611447884;0.7846782107401541
311.25;-86.25;-0.04712122068298034;0.8500467299465172
313.75;-86.25;0.011899164277629817;0.9730987314762501
316.25;-86.25;-0.046692272614578575;0.8516454171512725
318.75;-86.25;-0.07362463127508886;0.7277268981236602
321.25;-86.25;-0.06342405769231944;0.7752125133583943
323.75;-86.25;-0.08750337951747027;0.6685169890564175
326.25;-86.25;-0.0510448687439035;0.831383622472224
328.75;-86.25;-0.06832392129358755;0.7528998798814269
331.25;-86.25;-0.011906763747662056;0.9731293354148678
333.75;-86.25;-0.016805039984239756;0.9565140179121602
336.25;-86.25;-0.020707532312106907;0.9446380353001326
338.75;-86.25;-0.03430410559664601;0.902612350145373
341.25;-86.25;-0.023940416759819897;0.935394359865932
343.75;-86.25;-0.027342000832745166;0.9258056820035792
346.25;-86.25;-0.03849616501979064;0.8848346740051735
348.75;-86.25;-0.06501990462062661;0.7685534560931648
351.25;-86.25;-0.026807023472539764;0.9278471242318712
353.75;-86.25;-0.03146294439249674;0.9125607005457707
356.25;-86.25;-0.01943849309249326;0.9483228638721868
358.75;-86.25;-0.023376056800059244;0.9370579602326693
1.25;-83.75;0.004086925805942152;0.990872515874061
3.75;-83.75;-0.01934336545217247;0.9485167522068488
6.25;-83.75;-0.005741626829399181;0.9865405109635043
8.75;-83.75;0.008640264697612006;0.9800251745101377
11.25;-83.75;0.018320173933343765;0.9516633073307242
13.75;-83.75;0.009540007616469554;0.9785592120863238
16.25;-83.75;0.030108162139167984;0.9174266067530282
18.75;-83.75;0.03227017275284563;0.9097749003690152
21.25;-83.75;0.02525329267597882;0.9326751072655914
23.75;-83.75;0.03362336397565208;0.9044436308666952
26.25;-83.75;0.05072124605981696;0.833357714552315
28.75;-83.75;0.047309194995016235;0.8488414542860881
31.25;-83.75;0.03875330688671687;0.8835990268457047
33.75;-83.75;0.05251423120875166;0.8249565746314732
36.25;-83.75;0.0712007463228954;0.7391264907515389
38.75;-83.75;0.04083965395682606;0.877435343028716
41.25;-83.75;0.02484487933450674;0.9323661032909403
43.75;-83.75;0.03831881274642983;0.8859066321047527
46.25;-83.75;0.04580837017739019;0.8550047684306965
48.75;-83.75;0.03864218644452039;0.8840902879618809
51.25;-83.75;0.0547643809612743;0.8142943592737752
53.75;-83.75;0.04996412099383833;0.8376758217358662
56.25;-83.75;0.049595160308767455;0.8392107368091835
58.75;-83.75;0.04819274682163381;0.8459432154303657
61.25;-83.75;-0.01805410008236059;0.9527790716436562
63.75;-83.75;-0.04626521623119319;0.852537459542725
66.25;-83.75;-0.07351817807761063;0.72827972872559
68.75;-83.75;-0.03336937489348603;0.9057381902795772
71.25;-83.75;0.023494466548069623;0.9368406115103937
73.75;-83.75;0.02102478400407675;0.9436335808539603
76.25;-83.75;0.022652067438114785;0.9387054127503914
78.75;-83.75;-0.0038326516153486074;0.990986364632526
81.25;-83.75;-0.03601022812652507;0.8958041839060229
83.75;-83.75;-0.04821087631139608;0.8459795302510676
86.25;-83.75;-0.06574064946465914;0.7665551720194532
88.75;-83.75;-0.06787344537065393;0.7555287044387531
91.25;-83.75;-0.06540917438746795;0.7669390316007277
93.75;-83.75;-0.05364526002469928;0.8189237892884029
96.25;-83.75;-0.07617570802368212;0.71491545074821
98.75;-83.75;-0.07907076725635412;0.7031303334929553
101.25;-83.75;-0.0781639050490421;0.7086965461103961
103.75;-83.75;-0.07671708706718221;0.7134159055093581
106.25;-83.75;-0.06088862870104955;0.7886767395007568
108.75;-83.75;-0.05823542999669134;0.8010837345250603
111.25;-83.75;-0.06709597581897529;0.7587263705771221
113.75;-83.75;-0.06147707759496211;0.7858314113657797
116.25;-83.75;-0.06602725138084019;0.7652262085766938
118.75;-83.75;-0.0642251241337104;0.771964282167819
121.25;-83.75;-0.09657290942267695;0.622886335798062
123.75;-83.75;-0.08996436561887797;0.6567097134030908
126.25;-83.75;-0.11135223715085135;0.5490239545210458
128.75;-83.75;-0.11649105633080886;0.5232375923515444
131.25;-83.75;-0.06878367127131821;0.7501721944913214
133.75;-83.75;-0.07336638933907756;0.7285995875438313
136.25;-83.75;-0.09935769194444108;0.6077975150477433
138.75;-83.75;-0.07468596070810089;0.721999997840928
141.25;-83.75;-0.09284527634306114;0.6402965129050174
143.75;-83.75;-0.1276793681134199;0.47299076746045526
146.25;-83.75;-0.10855352585265786;0.5624129441172016
148.75;-83.75;-0.09716536875624529;0.619522051187119
151.25;-83.75;-0.0896830035648871;0.6579717874800044
153.75;-83.75;-0.11502143315887642;0.5312121307980916
156.25;-83.75;-0.06462643960326442;0.7702153170357394
158.75;-83.75;-0.11079229944978919;0.5530562991206717
161.25;-83.75;-0.08952091999332673;0.6584533790554927
163.75;-83.75;-0.05282597146639553;0.8236873911645075
166.25;-83.75;-0.05595510071681805;0.8092451129562525
168.75;-83.75;-0.0023873739814345416;0.9937686061052289
171.25;-83.75;-0.06413334990739901;0.7723681549533362
173.75;-83.75;-0.06259188430301127;0.7797535182890345
176.25;-83.75;-0.07249150385786128;0.7324373872833049
178.75;-83.75;-0.06381973609125723;0.7732840519031375
181.25;-83.75;-0.029692547638201346;0.9191494119813108
183.75;-83.75;-0.0225256194273151;0.9390012777333004
186.25;-83.75;-0.03245268106724978;0.9099931962012612
188.75;-83.75;-0.03740956624926965;0.8904865987881246
191.25;-83.75;-0.0008630626276549603;0.9977725978848971
193.75;-83.75;0.000591167643394423;0.9983151414689105
196.25;-83.75;0.058547809001638536;0.7998143934958675
198.75;-83.75;0.030071370200579307;0.9176925521395848
201.25;-83.75;0.021934619494758365;0.9410202804869933
203.75;-83.75;-0.0033841516439555345;0.9920469981854442
206.25;-83.75;0.0006381522818269357;0.9982907985027064
208.75;-83.75;0.04791670759482408;0.8472869985897473
211.25;-83.75;0.01913510723434713;0.9488706146886974
213.75;-83.75;0.021179692404797907;0.9433770643565551
216.25;-83.75;0.006527373192615816;0.9845744078501187
218.75;-83.75;-0.0033148910483494533;0.9919788934872867
221.25;-83.75;0.03423305928508413;0.9029039940544584
223.75;-83.75;0.019507995927253108;0.9480649145972222
226.25;-83.75;0.02054343197061223;0.9447740845798609
228.75;-83.75;0.003678493650539434;0.991675945863222
231.25;-83.75;0.0017330161167787117;0.9957525225064006
233.75;-83.75;0.0149655628565479;0.9629596534771814
236.25;-83.75;0.03065178088284449;0.9159263602487797
238.75;-83.75;0.024883217723044818;0.9324109164719888
241.25;-83.75;0.04203263925488888;0.8726529525797933
243.75;-83.75;-0.03799112994069598;0.8873185588259588
246.25;-83.75;0.01827736260968804;0.9519730114323326
248.75;-83.75;0.002271600096678293;0.9943054629143051
251.25;-83.75;-0.0036118466151161604;0.9917804378766827
253.75;-83.75;-0.01257096680686015;0.9712756618839943
256.25;-83.75;-0.09461452260120437;0.630890730840131
258.75;-83.75;-0.10018522679731759;0.6044430836088501
261.25;-83.75;-0.05963260442162844;0.7944047770796469
263.75;-83.75;-0.0637560838346634;0.7735013339341863
266.25;-83.75;-0.08636952494045146;0.6713475748970557
268.75;-83.75;-0.08841944452368906;0.6644145295038446
271.25;-83.75;-0.12527134298198292;0.48532819211999795
273.75;-83.75;-0.07352406526759085;0.7284580604242779
276.25;-83.75;-0.07097069467822141;0.7406673673242651
278.75;-83.75;-0.04739891115528299;0.848227023525774
281.25;-83.75;-0.02853360764089206;0.9232977562531279
283.75;-83.75;-0.05908000218184721;0.7969838159636731
286.25;-83.75;-0.030770043964836215;0.9157040226677646
288.75;-83.75;0.01271896273985204;0.9712107256382405
291.25;-83.75;-0.04756531234307536;0.8482858566464767
293.75;-83.75;-0.0360562469295298;0.8958829132624262
296.25;-83.75;-0.0544289544123311;0.8157027528442812
298.75;-83.75;-0.07945885022507564;0.7006331759258927
301.25;-83.75;-0.04274706524910369;0.8691783188560458
303.75;-83.75;-0.054037476927940815;0.8172510731748711
306.25;-83.75;-0.04071223521743051;0.8774215312267899
308.75;-83.75;-0.049877117933631025;0.8379166484755883
311.25;-83.75;-0.06700033182187368;0.759289440415506
313.75;-83.75;-0.061669683487218074;0.7851593674245801
316.25;-83.75;-0.04132472689886577;0.8755992600306454
318.75;-83.75;-0.06786206416683178;0.7554127335745636
321.25;-83.75;-0.04620124463670675;0.8531048866898229
323.75;-83.75;-0.059414223792870695;0.7953600725277324
326.25;-83.75;-0.10860437333641568;0.5622776534678987
328.75;-83.75;-0.04422081643681681;0.8617371813585701
331.25;-83.75;-0.0411554089367083;0.8761408686537637
333.75;-83.75;-0.045278559115173186;0.8569909857431426
336.25;-83.75;-0.02883370099176638;0.9223209171820955
338.75;-83.75;-0.041714708679102284;0.8739726470715076
341.25;-83.75;-0.03067321055084515;0.9162557553257538
343.75;-83.75;-0.029047192721007725;0.9218961427725249
346.25;-83.75;-0.03487346543320356;0.9008224116686809
348.75;-83.75;-0.018582143831604604;0.9508969774716514
351.25;-83.75;-0.03422523729179224;0.9027630550626004
353.75;-83.75;-0.06115426581398281;0.7869722449962997
356.25;-83.75;-0.002220557192482241;0.9943673500781829
358.75;-83.75;-0.011674817418027054;0.9731654391626982
1.25;-81.25;0.032090818038554875;0.9101864297556079
3.75;-81.25;0.02786995703668248;0.9258899815404684
6.25;-81.25;0.024550832552195204;0.9324162296032172
8.75;-81.25;0.011779480689141905;0.9731006434449047
11.25;-81.25;-0.014297599500531883;0.9654031284384403
13.75;-81.25;-0.033718827463856044;0.9044535290676622
16.25;-81.25;-0.04381004035291127;0.8627980518933052
18.75;-81.25;-0.05697791757396458;0.8063713299121371
21.25;-81.25;-0.058760870620650954;0.7987981571572829
23.75;-81.25;-0.06229673128572754;0.7810659233038153
26.25;-81.25;-0.03421813699987059;0.9027256196003753
28.75;-81.25;-0.03470634790141852;0.9012213148505387
31.25;-81.25;0.010286063305666749;0.9762849116432628
33.75;-81.25;0.015750825275486244;0.9603110600092559
36.25;-81.25;0.017898103474944266;0.9529354089442463
38.75;-81.25;0.016172975016386603;0.9584408177227408
41.25;-81.25;0.024470420873434484;0.9323648371666615
43.75;-81.25;0.007733514675967907;0.9821407038100747
46.25;-81.25;-0.00028930754704713273;0.9990207593534551
48.75;-81.25;-0.024364469229651256;0.932885775571906
51.25;-81.25;-0.05798476612485365;0.8016839661160707
53.75;-81.25;-0.07009070096569385;0.7450716220701412
56.25;-81.25;-0.09379066649097956;0.6353768111920715
58.75;-81.25;-0.08439396563670526;0.6792439733941427
61.25;-81.25;-0.07781935451843727;0.710359654287529
63.75;-81.25;-0.06256118959201017;0.7797315188126519
66.25;-81.25;-0.09124842837347963;0.6484420584566233
68.75;-81.25;-0.08156184954151605;0.6924629154921715
71.25;-81.25;-0.12245851730009098;0.4957066513722715
73.75;-81.25;-0.13652350531819052;0.43128464937320177
76.25;-81.25;-0.06850296996556761;0.7519093574958355
78.75;-81.25;-0.07181349559995422;0.7354711502075644
81.25;-81.25;-0.11436738203155011;0.533769538233013
83.75;-81.25;-0.10554868482242001;0.5769579245934546
86.25;-81.25;-0.13056726751952835;0.4601069342981147
88.75;-81.25;-0.1410961301587657;0.4128353344390772
91.25;-81.25;-0.11974203434068226;0.5090476811707302
93.75;-81.25;-0.08016870900660956;0.698457941658947
96.25;-81.25;-0.09647823782468885;0.6223588446384065
98.75;-81.25;-0.08198095680203313;0.6911326126778645
101.25;-81.25;-0.10383369262051491;0.5880016714681
103.75;-81.25;-0.08107350803181407;0.6949230347942013
106.25;-81.25;-0.0722535775515849;0.7334569248629237
108.75;-81.25;-0.04401146125326341;0.8616846787366821
111.25;-81.25;-0.05503055147600682;0.8135173467253772
113.75;-81.25;-0.06694267294431806;0.7596781885110594
116.25;-81.25;-0.06000429621806296;0.792610978144967
118.75;-81.25;-0.06606444343970451;0.7649403062074214
121.25;-81.25;-0.08375652691282846;0.6821700322068456
123.75;-81.25;-0.04533076237275322;0.8566637845285857
126.25;-81.25;-0.10565694248718462;0.5767359173472971
128.75;-81.25;-0.0726533293167295;0.7318843759182655
131.25;-81.25;-0.052832912829514384;0.8237286550454506
133.75;-81.25;-0.055827472310136884;0.8099239740502754
136.25;-81.25;-0.05233395451791709;0.8258538648187707
138.75;-81.25;-0.02748476367578454;0.9256629919978976
141.25;-81.25;0.004699776483531246;0.9890184310257978
143.75;-81.25;-0.03381406134264887;0.9045770443523273
146.25;-81.25;0.0005068813935400473;0.9985688927203944
148.75;-81.25;-0.008270177704329404;0.9806215495288102
151.25;-81.25;0.004734804956386375;0.9889008068864713
153.75;-81.25;-0.016396789429394147;0.9581553464941407
156.25;-81.25;-0.0053344313075518;0.9873505021874364
158.75;-81.25;0.035317283970958575;0.8994431660167409
161.25;-81.25;0.030218179094033955;0.9173981239707656
163.75;-81.25;0.02500067432355465;0.9324146602544896
166.25;-81.25;-0.02042681390192163;0.9447610280621408
168.75;-81.25;0.006007699180119862;0.9859153187551432
171.25;-81.25;-0.046345039367126944;0.852486994453877
