longditude;laditude;oni_coefficient_minus_zero_lag
348.75;-43.75;-0.08000000000000000167
351.25;-43.75;-0.1100000000000000006
353.75;-43.75;0.05000000000000000278
356.25;-43.75;-0.02999999999999999889
358.75;-43.75;-0.04000000000000000083
1.25;-41.25;0.000000000000000000
3.75;-41.25;0.000000000000000000
6.25;-41.25;-0.02000000000000000042
8.75;-41.25;-0.01000000000000000021
11.25;-41.25;0.02000000000000000042
13.75;-41.25;0.01000000000000000021
16.25;-41.25;0.05000000000000000278
18.75;-41.25;-0.02000000000000000042
21.25;-41.25;0.08000000000000000167
23.75;-41.25;0.04000000000000000083
26.25;-41.25;-0.04000000000000000083
28.75;-41.25;-0.02999999999999999889
31.25;-41.25;0.04000000000000000083
33.75;-41.25;0.05000000000000000278
36.25;-41.25;-0.01000000000000000021
38.75;-41.25;0.02999999999999999889
41.25;-41.25;0.02999999999999999889
43.75;-41.25;0.08000000000000000167
46.25;-41.25;0.02000000000000000042
48.75;-41.25;0.000000000000000000
51.25;-41.25;-0.01000000000000000021
53.75;-41.25;0.02999999999999999889
56.25;-41.25;-0.02000000000000000042
58.75;-41.25;-0.02000000000000000042
61.25;-41.25;0.07000000000000000666
63.75;-41.25;0.04000000000000000083
66.25;-41.25;0.05999999999999999778
68.75;-41.25;0.02999999999999999889
71.25;-41.25;0.07000000000000000666
73.75;-41.25;0.04000000000000000083
76.25;-41.25;-0.05000000000000000278
78.75;-41.25;-0.01000000000000000021
81.25;-41.25;0.02000000000000000042
83.75;-41.25;0.01000000000000000021
86.25;-41.25;-0.05000000000000000278
88.75;-41.25;-0.01000000000000000021
91.25;-41.25;-0.08999999999999999667
93.75;-41.25;0.02999999999999999889
96.25;-41.25;0.04000000000000000083
98.75;-41.25;-0.02999999999999999889
101.25;-41.25;-0.02999999999999999889
103.75;-41.25;0.000000000000000000
106.25;-41.25;-0.02999999999999999889
108.75;-41.25;-0.07000000000000000666
111.25;-41.25;-0.02000000000000000042
113.75;-41.25;-0.01000000000000000021
116.25;-41.25;-0.02999999999999999889
118.75;-41.25;-0.01000000000000000021
121.25;-41.25;0.000000000000000000
123.75;-41.25;0.01000000000000000021
126.25;-41.25;-0.02000000000000000042
128.75;-41.25;-0.05999999999999999778
131.25;-41.25;-0.04000000000000000083
133.75;-41.25;0.000000000000000000
136.25;-41.25;-0.02000000000000000042
138.75;-41.25;-0.08000000000000000167
141.25;-41.25;0.000000000000000000
143.75;-41.25;-0.02999999999999999889
146.25;-41.25;-0.04000000000000000083
148.75;-41.25;-0.02000000000000000042
151.25;-41.25;-0.05000000000000000278
153.75;-41.25;-0.05999999999999999778
156.25;-41.25;-0.02000000000000000042
158.75;-41.25;0.02000000000000000042
161.25;-41.25;-0.02000000000000000042
163.75;-41.25;-0.05999999999999999778
166.25;-41.25;-0.01000000000000000021
168.75;-41.25;0.000000000000000000
171.25;-41.25;0.02999999999999999889
173.75;-41.25;0.02000000000000000042
176.25;-41.25;0.02000000000000000042
178.75;-41.25;-0.08000000000000000167
181.25;-41.25;-0.02000000000000000042
183.75;-41.25;-0.02999999999999999889
186.25;-41.25;-0.02999999999999999889
188.75;-41.25;-0.02000000000000000042
191.25;-41.25;-0.05999999999999999778
193.75;-41.25;-0.01000000000000000021
196.25;-41.25;0.02999999999999999889
198.75;-41.25;0.07000000000000000666
201.25;-41.25;0.08000000000000000167
203.75;-41.25;0.04000000000000000083
206.25;-41.25;0.1700000000000000122
208.75;-41.25;0.1900000000000000022
211.25;-41.25;0.1300000000000000044
213.75;-41.25;0.04000000000000000083
216.25;-41.25;0.000000000000000000
218.75;-41.25;-0.04000000000000000083
221.25;-41.25;-0.04000000000000000083
223.75;-41.25;-0.01000000000000000021
226.25;-41.25;0.000000000000000000
228.75;-41.25;-0.02999999999999999889
231.25;-41.25;-0.07000000000000000666
233.75;-41.25;-0.05000000000000000278
236.25;-41.25;-0.05000000000000000278
238.75;-41.25;-0.05000000000000000278
241.25;-41.25;-0.02999999999999999889
243.75;-41.25;0.000000000000000000
246.25;-41.25;-0.08999999999999999667
248.75;-41.25;-0.02000000000000000042
251.25;-41.25;-0.02000000000000000042
253.75;-41.25;-0.07000000000000000666
256.25;-41.25;-0.07000000000000000666
258.75;-41.25;-0.04000000000000000083
261.25;-41.25;-0.08999999999999999667
263.75;-41.25;-0.07000000000000000666
266.25;-41.25;-0.05000000000000000278
268.75;-41.25;0.02000000000000000042
271.25;-41.25;0.02999999999999999889
273.75;-41.25;0.04000000000000000083
276.25;-41.25;0.08999999999999999667
278.75;-41.25;0.05000000000000000278
281.25;-41.25;0.08999999999999999667
283.75;-41.25;0.04000000000000000083
286.25;-41.25;0.1300000000000000044
288.75;-41.25;0.1000000000000000056
291.25;-41.25;-0.05999999999999999778
293.75;-41.25;-0.01000000000000000021
296.25;-41.25;0.02000000000000000042
298.75;-41.25;0.08000000000000000167
301.25;-41.25;0.02000000000000000042
303.75;-41.25;0.08999999999999999667
306.25;-41.25;0.05999999999999999778
308.75;-41.25;0.05999999999999999778
311.25;-41.25;0.05000000000000000278
313.75;-41.25;0.02999999999999999889
316.25;-41.25;0.02999999999999999889
318.75;-41.25;0.04000000000000000083
321.25;-41.25;0.05000000000000000278
323.75;-41.25;0.04000000000000000083
326.25;-41.25;0.05000000000000000278
328.75;-41.25;0.07000000000000000666
331.25;-41.25;0.05000000000000000278
333.75;-41.25;-0.01000000000000000021
336.25;-41.25;0.000000000000000000
338.75;-41.25;-0.02999999999999999889
341.25;-41.25;0.02999999999999999889
343.75;-41.25;-0.04000000000000000083
346.25;-41.25;-0.07000000000000000666
348.75;-41.25;0.01000000000000000021
351.25;-41.25;0.000000000000000000
353.75;-41.25;0.1100000000000000006
356.25;-41.25;-0.01000000000000000021
358.75;-41.25;-0.02000000000000000042
1.25;-38.75;0.01000000000000000021
3.75;-38.75;0.07000000000000000666
6.25;-38.75;0.05000000000000000278
8.75;-38.75;0.05000000000000000278
11.25;-38.75;0.05999999999999999778
13.75;-38.75;0.05999999999999999778
16.25;-38.75;0.01000000000000000021
18.75;-38.75;0.02000000000000000042
21.25;-38.75;0.01000000000000000021
23.75;-38.75;-0.01000000000000000021
26.25;-38.75;0.000000000000000000
28.75;-38.75;0.07000000000000000666
31.25;-38.75;0.1100000000000000006
33.75;-38.75;0.1400000000000000133
36.25;-38.75;0.1100000000000000006
38.75;-38.75;0.1000000000000000056
41.25;-38.75;0.1000000000000000056
43.75;-38.75;0.07000000000000000666
46.25;-38.75;0.01000000000000000021
48.75;-38.75;0.000000000000000000
51.25;-38.75;-0.01000000000000000021
53.75;-38.75;-0.01000000000000000021
56.25;-38.75;0.02000000000000000042
58.75;-38.75;-0.02000000000000000042
61.25;-38.75;0.05000000000000000278
63.75;-38.75;0.1000000000000000056
66.25;-38.75;0.08000000000000000167
68.75;-38.75;0.05000000000000000278
71.25;-38.75;0.07000000000000000666
73.75;-38.75;0.000000000000000000
76.25;-38.75;-0.04000000000000000083
78.75;-38.75;-0.05000000000000000278
81.25;-38.75;-0.07000000000000000666
83.75;-38.75;0.05000000000000000278
86.25;-38.75;0.07000000000000000666
88.75;-38.75;-0.1100000000000000006
91.25;-38.75;-0.05000000000000000278
93.75;-38.75;-0.05999999999999999778
96.25;-38.75;-0.02999999999999999889
98.75;-38.75;-0.07000000000000000666
101.25;-38.75;-0.08000000000000000167
103.75;-38.75;-0.07000000000000000666
106.25;-38.75;-0.01000000000000000021
108.75;-38.75;-0.01000000000000000021
111.25;-38.75;-0.02999999999999999889
113.75;-38.75;-0.02999999999999999889
116.25;-38.75;0.01000000000000000021
118.75;-38.75;-0.01000000000000000021
121.25;-38.75;0.04000000000000000083
123.75;-38.75;0.05000000000000000278
126.25;-38.75;0.02000000000000000042
128.75;-38.75;-0.02000000000000000042
131.25;-38.75;-0.05999999999999999778
133.75;-38.75;-0.1000000000000000056
136.25;-38.75;-0.1300000000000000044
138.75;-38.75;-0.1000000000000000056
141.25;-38.75;-0.01000000000000000021
143.75;-38.75;0.000000000000000000
146.25;-38.75;0.05999999999999999778
148.75;-38.75;0.04000000000000000083
151.25;-38.75;-0.04000000000000000083
153.75;-38.75;0.04000000000000000083
156.25;-38.75;0.02000000000000000042
158.75;-38.75;0.02999999999999999889
161.25;-38.75;0.02999999999999999889
163.75;-38.75;0.02000000000000000042
166.25;-38.75;0.05000000000000000278
168.75;-38.75;0.02000000000000000042
171.25;-38.75;0.02000000000000000042
173.75;-38.75;-0.02000000000000000042
176.25;-38.75;-0.04000000000000000083
178.75;-38.75;-0.01000000000000000021
181.25;-38.75;0.02999999999999999889
183.75;-38.75;0.05000000000000000278
186.25;-38.75;0.04000000000000000083
188.75;-38.75;-0.04000000000000000083
191.25;-38.75;-0.01000000000000000021
193.75;-38.75;-0.08000000000000000167
196.25;-38.75;-0.04000000000000000083
198.75;-38.75;0.05999999999999999778
201.25;-38.75;-0.07000000000000000666
203.75;-38.75;0.02999999999999999889
206.25;-38.75;0.02999999999999999889
208.75;-38.75;0.04000000000000000083
211.25;-38.75;0.000000000000000000
213.75;-38.75;0.000000000000000000
216.25;-38.75;0.05000000000000000278
218.75;-38.75;0.02000000000000000042
221.25;-38.75;-0.04000000000000000083
223.75;-38.75;-0.02999999999999999889
226.25;-38.75;-0.02999999999999999889
228.75;-38.75;-0.05999999999999999778
231.25;-38.75;-0.07000000000000000666
233.75;-38.75;-0.07000000000000000666
236.25;-38.75;-0.05000000000000000278
238.75;-38.75;-0.05000000000000000278
241.25;-38.75;-0.02000000000000000042
243.75;-38.75;-0.02000000000000000042
246.25;-38.75;-0.04000000000000000083
248.75;-38.75;-0.05000000000000000278
251.25;-38.75;-0.04000000000000000083
253.75;-38.75;-0.04000000000000000083
256.25;-38.75;-0.02000000000000000042
258.75;-38.75;0.01000000000000000021
261.25;-38.75;0.04000000000000000083
263.75;-38.75;0.04000000000000000083
266.25;-38.75;0.04000000000000000083
268.75;-38.75;-0.08999999999999999667
271.25;-38.75;-0.1100000000000000006
273.75;-38.75;-0.07000000000000000666
276.25;-38.75;0.1100000000000000006
278.75;-38.75;0.04000000000000000083
281.25;-38.75;0.000000000000000000
283.75;-38.75;-0.05000000000000000278
286.25;-38.75;-0.05000000000000000278
288.75;-38.75;0.1000000000000000056
291.25;-38.75;-0.02999999999999999889
293.75;-38.75;0.01000000000000000021
296.25;-38.75;0.02000000000000000042
298.75;-38.75;0.02000000000000000042
301.25;-38.75;0.01000000000000000021
303.75;-38.75;0.05999999999999999778
306.25;-38.75;0.01000000000000000021
308.75;-38.75;0.01000000000000000021
311.25;-38.75;0.000000000000000000
313.75;-38.75;0.02999999999999999889
316.25;-38.75;0.05999999999999999778
318.75;-38.75;0.07000000000000000666
321.25;-38.75;0.07000000000000000666
323.75;-38.75;0.02000000000000000042
326.25;-38.75;0.04000000000000000083
328.75;-38.75;0.02000000000000000042
331.25;-38.75;0.02000000000000000042
333.75;-38.75;-0.02000000000000000042
336.25;-38.75;0.02000000000000000042
338.75;-38.75;0.02999999999999999889
341.25;-38.75;0.05999999999999999778
343.75;-38.75;0.08000000000000000167
346.25;-38.75;0.05999999999999999778
348.75;-38.75;0.05000000000000000278
351.25;-38.75;0.05000000000000000278
353.75;-38.75;0.05000000000000000278
356.25;-38.75;0.08000000000000000167
358.75;-38.75;0.04000000000000000083
1.25;-36.25;0.05000000000000000278
3.75;-36.25;0.07000000000000000666
6.25;-36.25;0.07000000000000000666
8.75;-36.25;0.05000000000000000278
11.25;-36.25;0.04000000000000000083
13.75;-36.25;-0.01000000000000000021
16.25;-36.25;-0.02999999999999999889
18.75;-36.25;-0.02000000000000000042
21.25;-36.25;-0.07000000000000000666
23.75;-36.25;-0.08999999999999999667
26.25;-36.25;-0.01000000000000000021
28.75;-36.25;0.05000000000000000278
31.25;-36.25;0.08999999999999999667
33.75;-36.25;0.1199999999999999956
36.25;-36.25;0.1000000000000000056
38.75;-36.25;0.05999999999999999778
41.25;-36.25;0.07000000000000000666
43.75;-36.25;0.02999999999999999889
46.25;-36.25;0.01000000000000000021
48.75;-36.25;0.02999999999999999889
51.25;-36.25;0.02000000000000000042
53.75;-36.25;0.08000000000000000167
56.25;-36.25;0.07000000000000000666
58.75;-36.25;0.04000000000000000083
61.25;-36.25;0.04000000000000000083
63.75;-36.25;0.04000000000000000083
66.25;-36.25;-0.02000000000000000042
68.75;-36.25;-0.04000000000000000083
71.25;-36.25;-0.01000000000000000021
73.75;-36.25;-0.05000000000000000278
76.25;-36.25;-0.05000000000000000278
78.75;-36.25;-0.08000000000000000167
81.25;-36.25;-0.07000000000000000666
83.75;-36.25;-0.07000000000000000666
86.25;-36.25;0.000000000000000000
88.75;-36.25;-0.07000000000000000666
91.25;-36.25;-0.02999999999999999889
93.75;-36.25;-0.08000000000000000167
96.25;-36.25;-0.07000000000000000666
98.75;-36.25;-0.1000000000000000056
101.25;-36.25;-0.1000000000000000056
103.75;-36.25;-0.05999999999999999778
106.25;-36.25;-0.05000000000000000278
108.75;-36.25;-0.07000000000000000666
111.25;-36.25;-0.08999999999999999667
113.75;-36.25;-0.05000000000000000278
116.25;-36.25;-0.08000000000000000167
118.75;-36.25;-0.05999999999999999778
121.25;-36.25;0.02999999999999999889
123.75;-36.25;-0.02000000000000000042
126.25;-36.25;0.01000000000000000021
128.75;-36.25;-0.01000000000000000021
131.25;-36.25;-0.02999999999999999889
133.75;-36.25;-0.04000000000000000083
136.25;-36.25;0.02000000000000000042
138.75;-36.25;0.02999999999999999889
141.25;-36.25;0.000000000000000000
143.75;-36.25;0.000000000000000000
146.25;-36.25;0.000000000000000000
148.75;-36.25;0.02000000000000000042
151.25;-36.25;-0.02999999999999999889
153.75;-36.25;0.01000000000000000021
156.25;-36.25;-0.01000000000000000021
158.75;-36.25;0.01000000000000000021
161.25;-36.25;0.02999999999999999889
163.75;-36.25;0.02999999999999999889
166.25;-36.25;0.04000000000000000083
168.75;-36.25;0.000000000000000000
171.25;-36.25;0.02000000000000000042
173.75;-36.25;-0.05999999999999999778
176.25;-36.25;-0.07000000000000000666
178.75;-36.25;0.02999999999999999889
181.25;-36.25;0.08999999999999999667
183.75;-36.25;0.08000000000000000167
186.25;-36.25;-0.02000000000000000042
188.75;-36.25;-0.01000000000000000021
191.25;-36.25;0.05000000000000000278
193.75;-36.25;0.05000000000000000278
196.25;-36.25;0.08999999999999999667
198.75;-36.25;0.000000000000000000
201.25;-36.25;0.05999999999999999778
203.75;-36.25;0.1000000000000000056
206.25;-36.25;0.04000000000000000083
208.75;-36.25;0.02000000000000000042
211.25;-36.25;-0.05999999999999999778
213.75;-36.25;-0.07000000000000000666
216.25;-36.25;-0.04000000000000000083
218.75;-36.25;-0.02000000000000000042
221.25;-36.25;-0.04000000000000000083
223.75;-36.25;-0.07000000000000000666
226.25;-36.25;-0.08000000000000000167
228.75;-36.25;-0.07000000000000000666
231.25;-36.25;-0.07000000000000000666
233.75;-36.25;-0.08000000000000000167
236.25;-36.25;0.01000000000000000021
238.75;-36.25;0.01000000000000000021
241.25;-36.25;0.02999999999999999889
243.75;-36.25;0.02999999999999999889
246.25;-36.25;0.02999999999999999889
248.75;-36.25;-0.02000000000000000042
251.25;-36.25;-0.05999999999999999778
253.75;-36.25;-0.04000000000000000083
256.25;-36.25;0.000000000000000000
258.75;-36.25;-0.08999999999999999667
261.25;-36.25;-0.07000000000000000666
263.75;-36.25;-0.07000000000000000666
266.25;-36.25;-0.08000000000000000167
268.75;-36.25;-0.1100000000000000006
271.25;-36.25;-0.1199999999999999956
273.75;-36.25;-0.04000000000000000083
276.25;-36.25;0.000000000000000000
278.75;-36.25;-0.01000000000000000021
281.25;-36.25;-0.05000000000000000278
283.75;-36.25;-0.04000000000000000083
286.25;-36.25;-0.04000000000000000083
288.75;-36.25;-0.04000000000000000083
291.25;-36.25;-0.01000000000000000021
293.75;-36.25;0.05000000000000000278
296.25;-36.25;0.04000000000000000083
298.75;-36.25;0.02000000000000000042
301.25;-36.25;0.1100000000000000006
303.75;-36.25;0.08000000000000000167
306.25;-36.25;0.04000000000000000083
308.75;-36.25;0.01000000000000000021
311.25;-36.25;0.000000000000000000
313.75;-36.25;0.02000000000000000042
316.25;-36.25;0.05000000000000000278
318.75;-36.25;0.05999999999999999778
321.25;-36.25;0.04000000000000000083
323.75;-36.25;0.02999999999999999889
326.25;-36.25;0.04000000000000000083
328.75;-36.25;0.04000000000000000083
331.25;-36.25;0.05000000000000000278
333.75;-36.25;0.01000000000000000021
336.25;-36.25;0.05000000000000000278
338.75;-36.25;0.05000000000000000278
341.25;-36.25;0.07000000000000000666
343.75;-36.25;0.02999999999999999889
346.25;-36.25;0.04000000000000000083
348.75;-36.25;0.04000000000000000083
351.25;-36.25;0.08999999999999999667
353.75;-36.25;0.08999999999999999667
356.25;-36.25;0.07000000000000000666
358.75;-36.25;0.05000000000000000278
1.25;-33.75;0.02999999999999999889
3.75;-33.75;0.02000000000000000042
6.25;-33.75;0.01000000000000000021
8.75;-33.75;0.01000000000000000021
11.25;-33.75;0.01000000000000000021
13.75;-33.75;-0.01000000000000000021
16.25;-33.75;-0.01000000000000000021
18.75;-33.75;0.02999999999999999889
21.25;-33.75;-0.05000000000000000278
23.75;-33.75;-0.05999999999999999778
26.25;-33.75;0.02000000000000000042
28.75;-33.75;0.05999999999999999778
31.25;-33.75;0.02999999999999999889
33.75;-33.75;0.05999999999999999778
36.25;-33.75;0.05999999999999999778
38.75;-33.75;0.04000000000000000083
41.25;-33.75;0.02000000000000000042
43.75;-33.75;0.02000000000000000042
46.25;-33.75;0.05000000000000000278
48.75;-33.75;0.04000000000000000083
51.25;-33.75;0.000000000000000000
53.75;-33.75;0.02999999999999999889
56.25;-33.75;0.05999999999999999778
58.75;-33.75;0.05000000000000000278
61.25;-33.75;0.01000000000000000021
63.75;-33.75;0.000000000000000000
66.25;-33.75;-0.02999999999999999889
68.75;-33.75;0.01000000000000000021
71.25;-33.75;-0.07000000000000000666
73.75;-33.75;-0.08000000000000000167
76.25;-33.75;-0.02999999999999999889
78.75;-33.75;-0.05000000000000000278
81.25;-33.75;-0.05000000000000000278
83.75;-33.75;-0.01000000000000000021
86.25;-33.75;-0.04000000000000000083
88.75;-33.75;-0.05000000000000000278
91.25;-33.75;0.05000000000000000278
93.75;-33.75;0.02000000000000000042
96.25;-33.75;-0.04000000000000000083
98.75;-33.75;-0.02999999999999999889
101.25;-33.75;-0.04000000000000000083
103.75;-33.75;-0.05999999999999999778
106.25;-33.75;-0.07000000000000000666
108.75;-33.75;-0.05000000000000000278
111.25;-33.75;-0.05000000000000000278
113.75;-33.75;-0.02999999999999999889
116.25;-33.75;0.000000000000000000
118.75;-33.75;-0.04000000000000000083
121.25;-33.75;0.02000000000000000042
123.75;-33.75;-0.01000000000000000021
126.25;-33.75;0.01000000000000000021
128.75;-33.75;0.000000000000000000
131.25;-33.75;-0.08000000000000000167
133.75;-33.75;0.05000000000000000278
136.25;-33.75;0.04000000000000000083
138.75;-33.75;0.05000000000000000278
141.25;-33.75;0.05000000000000000278
143.75;-33.75;0.02000000000000000042
146.25;-33.75;0.000000000000000000
148.75;-33.75;-0.01000000000000000021
151.25;-33.75;-0.05999999999999999778
153.75;-33.75;-0.05000000000000000278
156.25;-33.75;-0.04000000000000000083
158.75;-33.75;-0.02000000000000000042
161.25;-33.75;0.02000000000000000042
163.75;-33.75;0.02999999999999999889
166.25;-33.75;0.08999999999999999667
168.75;-33.75;-0.02000000000000000042
171.25;-33.75;0.01000000000000000021
173.75;-33.75;-0.04000000000000000083
176.25;-33.75;-0.02000000000000000042
178.75;-33.75;0.05999999999999999778
181.25;-33.75;0.1100000000000000006
183.75;-33.75;0.08000000000000000167
186.25;-33.75;-0.04000000000000000083
188.75;-33.75;-0.02000000000000000042
191.25;-33.75;0.02999999999999999889
193.75;-33.75;0.04000000000000000083
196.25;-33.75;0.08000000000000000167
198.75;-33.75;0.000000000000000000
201.25;-33.75;0.04000000000000000083
203.75;-33.75;0.05000000000000000278
206.25;-33.75;0.02999999999999999889
208.75;-33.75;-0.05999999999999999778
211.25;-33.75;0.000000000000000000
213.75;-33.75;-0.05000000000000000278
216.25;-33.75;-0.05999999999999999778
218.75;-33.75;-0.05000000000000000278
221.25;-33.75;-0.1100000000000000006
223.75;-33.75;-0.1199999999999999956
226.25;-33.75;-0.1199999999999999956
228.75;-33.75;-0.1499999999999999944
231.25;-33.75;-0.1300000000000000044
233.75;-33.75;-0.07000000000000000666
236.25;-33.75;-0.02000000000000000042
238.75;-33.75;0.000000000000000000
241.25;-33.75;0.04000000000000000083
243.75;-33.75;0.04000000000000000083
246.25;-33.75;0.000000000000000000
248.75;-33.75;-0.02999999999999999889
251.25;-33.75;-0.05999999999999999778
253.75;-33.75;-0.05000000000000000278
256.25;-33.75;0.000000000000000000
258.75;-33.75;0.02999999999999999889
261.25;-33.75;0.05000000000000000278
263.75;-33.75;-0.1000000000000000056
266.25;-33.75;-0.1199999999999999956
268.75;-33.75;-0.1199999999999999956
271.25;-33.75;-0.1000000000000000056
273.75;-33.75;-0.07000000000000000666
276.25;-33.75;-0.05000000000000000278
278.75;-33.75;0.01000000000000000021
281.25;-33.75;0.000000000000000000
283.75;-33.75;0.000000000000000000
286.25;-33.75;-0.02000000000000000042
288.75;-33.75;0.02000000000000000042
291.25;-33.75;-0.01000000000000000021
293.75;-33.75;0.04000000000000000083
296.25;-33.75;0.02000000000000000042
298.75;-33.75;0.02999999999999999889
301.25;-33.75;0.05999999999999999778
303.75;-33.75;0.02999999999999999889
306.25;-33.75;0.02000000000000000042
308.75;-33.75;0.05999999999999999778
311.25;-33.75;0.05999999999999999778
313.75;-33.75;0.07000000000000000666
316.25;-33.75;0.04000000000000000083
318.75;-33.75;0.04000000000000000083
321.25;-33.75;0.02999999999999999889
323.75;-33.75;0.02000000000000000042
326.25;-33.75;0.05000000000000000278
328.75;-33.75;0.05999999999999999778
331.25;-33.75;0.04000000000000000083
333.75;-33.75;0.02999999999999999889
336.25;-33.75;-0.05000000000000000278
338.75;-33.75;0.01000000000000000021
341.25;-33.75;0.02000000000000000042
343.75;-33.75;0.05000000000000000278
346.25;-33.75;0.08000000000000000167
348.75;-33.75;0.07000000000000000666
351.25;-33.75;0.05999999999999999778
353.75;-33.75;0.05000000000000000278
356.25;-33.75;0.05999999999999999778
358.75;-33.75;0.05999999999999999778
1.25;-31.25;0.02000000000000000042
3.75;-31.25;-0.04000000000000000083
6.25;-31.25;-0.01000000000000000021
8.75;-31.25;-0.01000000000000000021
11.25;-31.25;-0.02999999999999999889
13.75;-31.25;-0.01000000000000000021
16.25;-31.25;0.000000000000000000
18.75;-31.25;-0.01000000000000000021
21.25;-31.25;-0.02000000000000000042
23.75;-31.25;0.000000000000000000
26.25;-31.25;0.02999999999999999889
28.75;-31.25;0.08999999999999999667
31.25;-31.25;0.05999999999999999778
33.75;-31.25;0.01000000000000000021
36.25;-31.25;0.01000000000000000021
38.75;-31.25;0.000000000000000000
41.25;-31.25;0.01000000000000000021
43.75;-31.25;0.02999999999999999889
46.25;-31.25;0.01000000000000000021
48.75;-31.25;0.000000000000000000
51.25;-31.25;-0.02999999999999999889
53.75;-31.25;0.02000000000000000042
56.25;-31.25;0.05000000000000000278
58.75;-31.25;0.02000000000000000042
61.25;-31.25;-0.01000000000000000021
63.75;-31.25;0.000000000000000000
66.25;-31.25;-0.05999999999999999778
68.75;-31.25;-0.01000000000000000021
71.25;-31.25;0.000000000000000000
73.75;-31.25;-0.02999999999999999889
76.25;-31.25;-0.04000000000000000083
78.75;-31.25;0.000000000000000000
81.25;-31.25;0.02999999999999999889
83.75;-31.25;0.02000000000000000042
86.25;-31.25;-0.05999999999999999778
88.75;-31.25;-0.05999999999999999778
91.25;-31.25;-0.05999999999999999778
93.75;-31.25;-0.05000000000000000278
96.25;-31.25;-0.02999999999999999889
98.75;-31.25;-0.02000000000000000042
101.25;-31.25;-0.05000000000000000278
103.75;-31.25;-0.04000000000000000083
106.25;-31.25;-0.05000000000000000278
108.75;-31.25;-0.04000000000000000083
111.25;-31.25;-0.05000000000000000278
113.75;-31.25;0.000000000000000000
116.25;-31.25;0.01000000000000000021
118.75;-31.25;0.04000000000000000083
121.25;-31.25;0.05000000000000000278
123.75;-31.25;0.02000000000000000042
126.25;-31.25;0.02999999999999999889
128.75;-31.25;0.000000000000000000
131.25;-31.25;0.02000000000000000042
133.75;-31.25;0.05999999999999999778
136.25;-31.25;0.05999999999999999778
138.75;-31.25;0.02999999999999999889
141.25;-31.25;0.02000000000000000042
143.75;-31.25;0.01000000000000000021
146.25;-31.25;0.02000000000000000042
148.75;-31.25;0.000000000000000000
151.25;-31.25;-0.04000000000000000083
153.75;-31.25;-0.05000000000000000278
156.25;-31.25;-0.02999999999999999889
158.75;-31.25;-0.05000000000000000278
161.25;-31.25;-0.01000000000000000021
163.75;-31.25;0.05000000000000000278
166.25;-31.25;-0.01000000000000000021
168.75;-31.25;0.07000000000000000666
171.25;-31.25;0.02999999999999999889
173.75;-31.25;0.02000000000000000042
176.25;-31.25;0.01000000000000000021
178.75;-31.25;0.08000000000000000167
181.25;-31.25;0.1199999999999999956
183.75;-31.25;0.1100000000000000006
186.25;-31.25;-0.02000000000000000042
188.75;-31.25;-0.02999999999999999889
191.25;-31.25;-0.01000000000000000021
193.75;-31.25;0.02000000000000000042
196.25;-31.25;-0.01000000000000000021
198.75;-31.25;-0.04000000000000000083
201.25;-31.25;-0.02000000000000000042
203.75;-31.25;-0.02000000000000000042
206.25;-31.25;-0.02999999999999999889
208.75;-31.25;-0.04000000000000000083
211.25;-31.25;-0.05999999999999999778
213.75;-31.25;-0.08000000000000000167
216.25;-31.25;-0.1000000000000000056
218.75;-31.25;-0.08000000000000000167
221.25;-31.25;-0.1100000000000000006
223.75;-31.25;-0.1199999999999999956
226.25;-31.25;-0.1400000000000000133
228.75;-31.25;-0.1300000000000000044
231.25;-31.25;-0.07000000000000000666
233.75;-31.25;-0.05000000000000000278
236.25;-31.25;-0.02000000000000000042
238.75;-31.25;0.01000000000000000021
241.25;-31.25;0.02999999999999999889
243.75;-31.25;0.01000000000000000021
246.25;-31.25;0.000000000000000000
248.75;-31.25;-0.02999999999999999889
251.25;-31.25;-0.05000000000000000278
253.75;-31.25;-0.04000000000000000083
256.25;-31.25;0.02000000000000000042
258.75;-31.25;0.01000000000000000021
261.25;-31.25;0.05999999999999999778
263.75;-31.25;-0.08999999999999999667
266.25;-31.25;-0.1199999999999999956
268.75;-31.25;-0.1100000000000000006
271.25;-31.25;-0.1400000000000000133
273.75;-31.25;-0.08999999999999999667
276.25;-31.25;-0.05999999999999999778
278.75;-31.25;0.04000000000000000083
281.25;-31.25;0.02000000000000000042
283.75;-31.25;0.02999999999999999889
286.25;-31.25;0.05000000000000000278
288.75;-31.25;0.08000000000000000167
291.25;-31.25;0.02000000000000000042
293.75;-31.25;0.02999999999999999889
296.25;-31.25;0.05999999999999999778
298.75;-31.25;0.05000000000000000278
301.25;-31.25;0.07000000000000000666
303.75;-31.25;0.07000000000000000666
306.25;-31.25;0.04000000000000000083
308.75;-31.25;0.05000000000000000278
311.25;-31.25;0.04000000000000000083
313.75;-31.25;0.07000000000000000666
316.25;-31.25;0.04000000000000000083
318.75;-31.25;0.02000000000000000042
321.25;-31.25;0.01000000000000000021
323.75;-31.25;0.000000000000000000
326.25;-31.25;0.000000000000000000
328.75;-31.25;-0.04000000000000000083
331.25;-31.25;-0.02000000000000000042
333.75;-31.25;-0.02999999999999999889
336.25;-31.25;-0.02999999999999999889
338.75;-31.25;-0.01000000000000000021
341.25;-31.25;0.02000000000000000042
343.75;-31.25;0.01000000000000000021
346.25;-31.25;0.04000000000000000083
348.75;-31.25;0.04000000000000000083
